Wing.Length,Secondary1,Kipps.Distance,Tail.Length,Hand-Wing.Index,species,aspect_ratio,wing_loading_proxy,pointedness_index,efficiency_index
0.33052158020525796,0.35390763765541744,0.27197070572569904,0.20782576596530086,0.45552560646900264,Accipiter_albogularis,1.4746081504702193,0.008725492014616682,0.34778911564625853,0.11790051020408164
0.2623365668494306,0.2826376554174068,0.20772303595206393,0.17288052171773102,0.44204851752021557,Accipiter_badius,1.465463108320251,0.010422923956758543,0.3347616497054098,0.11013658275307982
0.322648671446647,0.3878774422735347,0.18808255659121176,0.22911283376399658,0.330188679245283,Accipiter_bicolor,1.3135011441647597,0.007050462394872568,0.2465156794425087,0.06064285714285715
0.2841276535920146,0.30639431616341034,0.21304926764314247,0.17312661498708012,0.4258760107816711,Accipiter_brachyurus,1.4641564083997103,0.010398838127838851,0.31701285855588524,0.10049307616221562
0.30577815267819486,0.2881882770870338,0.2919440745672437,0.1887535375907469,0.5404312668463612,Accipiter_brevipes,1.6751347190146266,0.010912929765567599,0.40349264705882354,0.16220404411764708
0.2332349219738507,0.27309058614564835,0.14247669773635155,0.15614617940199335,0.3463611859838275,Accipiter_butleri,1.3484971567831032,0.010618087848685853,0.258433734939759,0.06667590361445783
0.2297202305637565,0.27309058614564835,0.12916111850865514,0.16648209671465486,0.32210242587601073,Accipiter_castanilius,1.3281884646628759,0.009809368276682981,0.2379204892966361,0.05710091743119266
0.2993111204836215,0.2966252220248668,0.27030625832223704,0.1910914236495632,0.5080862533692722,Accipiter_cirrocephalus,1.593118922961855,0.010251730520990057,0.3816901408450704,0.1442788732394366
0.23309433431744694,0.25555062166962705,0.1644474034620506,0.15368524670850253,0.40296495956873307,Accipiter_collaris,1.4401041666666667,0.011520833333333334,0.298372513562387,0.08951175406871609
0.338956839589484,0.3627886323268207,0.25865512649800265,0.23169681309216195,0.4339622641509433,Accipiter_cooperii,1.475229357798165,0.007830304446911704,0.3225538971807629,0.1041849087893864
0.2686630113876001,0.2937388987566608,0.19573901464713717,0.19035314384151594,0.41374663072776274,Accipiter_erythrauchen,1.4441087613293049,0.009328867967243571,0.3080543933054393,0.09488075313807531
0.21720792914382117,0.24422735346358795,0.13581890812250333,0.12833763996554695,0.36388140161725063,Accipiter_erythropus,1.4041780199818348,0.01344998103430876,0.2645536869340233,0.07169404915912032
0.3793054969773654,0.3712255772646537,0.3445406125166445,0.25335302079488126,0.5148247978436657,Accipiter_fasciatus,1.6132695756126716,0.00783140570685763,0.38384586884031124,0.1470129677658392
0.21889498102066643,0.25022202486678513,0.1434753661784288,0.15676141257536608,0.3733153638814016,Accipiter_francesiae,1.3812056737588654,0.01083298567654012,0.2772785622593068,0.0770834403080873
0.4744833403627162,0.47713143872113684,0.4077896138482024,0.2965423895656454,0.48787061994609154,Accipiter_gentilis,1.5702325581395349,0.00651278539253229,0.36315165876777245,0.13182405213270137
0.2630395051314494,0.30461811722912974,0.16611185086551267,0.17361880152577827,0.3598382749326145,Accipiter_griseiceps,1.3634377276037872,0.009656074558100478,0.2670940170940171,0.07158119658119659
0.2284549416561226,0.24178507992895207,0.18009320905459392,0.13079857265903777,0.44609164420485176,Accipiter_gularis,1.491743119266055,0.014020142098365178,0.33333333333333337,0.11066666666666668
0.3203992689441867,0.3687833037300178,0.20539280958721706,0.2742709486895534,0.36388140161725063,Accipiter_gundlachi,1.3718411552346572,0.006151754059348238,0.2710526315789474,0.07345526315789475
0.32011809363137916,0.3399200710479574,0.24766977363515316,0.19059923711086502,0.4393530997304582,Accipiter_haplochrous,1.486945169712794,0.009593194643308347,0.3270412642669008,0.10694249341527656
0.32349219738506957,0.35612788632326825,0.23934753661784292,0.2336655592469546,0.4177897574123989,Accipiter_henicogrammus,1.4342679127725857,0.007548778488276766,0.31277150304083406,0.0972719374456994
0.40826655419654156,0.47158081705150984,0.25932090545938746,0.3013412083179525,0.3625336927223719,Accipiter_henstii,1.3670588235294117,0.005579831932773109,0.2685025817555938,0.07249569707401032
0.2770982707718262,0.3028419182948491,0.20206391478029295,0.1678356096960748,0.41374663072776274,Accipiter_hiogaster,1.4446886446886447,0.010583799594788605,0.30831643002028397,0.09496146044624747
0.2810347251511317,0.3106127886323269,0.19940079893475368,0.19798203519133753,0.40296495956873307,Accipiter_imitator,1.4285714285714286,0.008873114463176575,0.3,0.09
0.2641642063826796,0.29063055062166965,0.18941411451398138,0.1795250399901563,0.4070080862533692,Accipiter_luteoschistaceus,1.4351145038167938,0.009829551396005437,0.30319148936170215,0.09186702127659575
0.26810066076198513,0.3021758436944938,0.18109187749667113,0.18383167220376523,0.3854447439353099,Accipiter_madagascariensis,1.4008810572687227,0.009370441854640286,0.2856394129979036,0.08197851153039833
0.3212427948826093,0.3465808170515098,0.24933422103861522,0.20265780730897012,0.43530997304582203,Accipiter_melanochlamys,1.4635083226632524,0.00888051166664595,0.32808398950131235,0.1062992125984252
0.425558835934205,0.4456039076376555,0.35652463382157124,0.2698412698412699,0.4703504043126684,Accipiter_melanoleucus,1.5079681274900398,0.006873145521832451,0.35402906208718626,0.12391017173051519
0.43497820891325745,0.46047957371225584,0.33921438082556593,0.24597022271440877,0.4433962264150943,Accipiter_meyerianus,1.491566265060241,0.007457831325301205,0.3295638126009693,0.10875605815831987
0.21130324757486296,0.2346802841918295,0.14813581890812252,0.12932201304294327,0.3975741239892183,Accipiter_minullus,1.4215500945179584,0.013512833598079452,0.29654255319148937,0.08777659574468086
0.21411500070293832,0.23845470692717588,0.14913448735019974,0.13399778516057587,0.3962264150943396,Accipiter_nanus,1.4176744186046513,0.013006187326648176,0.29461942257217844,0.08691272965879264
0.29143821172501055,0.29795737122557736,0.24667110519307595,0.19121447028423774,0.47708894878706193,Accipiter_nisus,1.5443037974683544,0.009931214131629288,0.35776277724204436,0.12700578592092573
0.36805848446506395,0.4178507992895205,0.2526631158455393,0.22579057462778393,0.3881401617250673,Accipiter_novaehollandiae,1.3908656399362718,0.007575520914685577,0.2901870943108057,0.08386407025582285
0.3125263601855757,0.30728241563055064,0.28661784287616515,0.19059923711086502,0.5161725067385444,Accipiter_ovampensis,1.6057761732851985,0.010359846279259345,0.38758992805755393,0.1488345323741007
0.2957964290735273,0.3168294849023091,0.22536617842876167,0.19330626307370494,0.43126684636118595,Accipiter_poliocephalus,1.4740896358543416,0.009377160533424566,0.32209026128266033,0.10339097387173396
0.33783213833825393,0.3821047957371226,0.24134487350199735,0.21471637750707517,0.3975741239892183,Accipiter_poliogaster,1.3960511033681766,0.007995710786759317,0.3019966722129783,0.0893910149750416
0.37424434134682977,0.41829484902309066,0.25865512649800265,0.2364956318444691,0.39218328840970346,Accipiter_princeps,1.4127320954907163,0.007346500756581987,0.29215170859932404,0.08530829891100263
0.24251370729649938,0.2715364120781528,0.17143808255659124,0.15466961978589885,0.398921832884097,Accipiter_rhodogaster,1.4101307189542482,0.011209306192005154,0.2989571263035921,0.08879026651216686
0.30577815267819486,0.31505328596802845,0.24434087882822905,0.1795250399901563,0.45822102425876005,Accipiter_rufitorques,1.532394366197183,0.010495851823268378,0.33777573529411764,0.11518152573529411
0.30718402924223254,0.29795737122557736,0.275965379494008,0.20388827365571555,0.5121293800539084,Accipiter_rufiventris,1.627699180938198,0.009817244758372725,0.3796889295516926,0.1446614821591949
0.2638830310698721,0.2537744227353464,0.2430093209054594,0.15171650055370986,0.5242587601078167,Accipiter_soloensis,1.6416083916083917,0.013303147419841099,0.3892438764643237,0.15180511182108625
0.25516659637283845,0.2813055062166963,0.18808255659121176,0.1651285837332349,0.412398921832884,Accipiter_striatus,1.4321766561514195,0.010664010842527322,0.3116740088105727,0.09568392070484583
0.20567974131871225,0.23334813499111906,0.12816245006657792,0.12858373323489602,0.3611859838274932,Accipiter_superciliosus,1.391634980988593,0.013304349722644295,0.26366120218579236,0.07092486338797814
0.2900323351609729,0.3115008880994672,0.21937416777629828,0.18063245970222716,0.4299191374663072,Accipiter_sylvestris,1.47008547008547,0.010007389176892239,0.31976744186046513,0.10232558139534884
0.30549697736538733,0.35901420959147434,0.18475366178428765,0.21520856404577335,0.34501347708894875,Accipiter_tachiro,1.3436341161928307,0.007677909235387603,0.25574977000919963,0.0657276908923643
0.2655700829467173,0.3319271758436945,0.16011984021304929,0.19330626307370494,0.32749326145552554,Accipiter_toussenelii,1.2633689839572193,0.008036698371229131,0.25502645502645505,0.06222645502645503
0.22887670462533394,0.2551065719360569,0.14280958721704395,0.15836101882613512,0.3652291105121293,Accipiter_trinotatus,1.4165217391304348,0.010997839589522008,0.2639656230816452,0.07179864947820748
0.3038099254885421,0.3685612788632327,0.16478029294274305,0.21139411837086258,0.30862533692722366,Accipiter_trivirgatus,1.3016255267910897,0.0075719925933164026,0.2294172062904718,0.052765957446808516
0.23562491213271475,0.27309058614564835,0.15512649800266315,0.15233173372708259,0.3679245283018867,Accipiter_virgatus,1.3623070674248579,0.010995214426350748,0.2784734645199762,0.07630172927847347
0.8328412765359202,0.7935168738898757,0.7819573901464715,0.36532545834871416,0.5336927223719676,Aquila_adalberti,1.6573426573426573,0.005580278307551035,0.39662447257383965,0.15745991561181436
0.48095037255728945,0.5512877442273535,0.3119174434087883,0.3417005044912022,0.3679245283018867,Aquila_africana,1.3776167471819645,0.004959023567969635,0.2741087083576856,0.07510578609000584
0.8682693659496697,0.8283747779751333,0.8135818908122504,0.47606742955580167,0.532345013477089,Aquila_audax,1.6551446945337622,0.004276859675797835,0.39582321515298685,0.1567459932005828
0.8477435681147196,0.8476909413854352,0.7360186418109188,0.3777531684508429,0.49326145552560646,Aquila_chrysaetos,1.5792092170725323,0.005142328938692713,0.3667716796551152,0.1346052064334273
0.6842401237171377,0.6769538188277088,0.6048601864181092,0.3197982035191338,0.5013477088948787,Aquila_fasciata,1.5960655737704919,0.006138713745271122,0.37345932621199673,0.13930032867707476
0.7653592014621117,0.8008436944937833,0.6115179760319575,0.4496124031007752,0.4541778975741239,Aquila_gurneyi,1.5091463414634145,0.004128991358313036,0.3375573921028467,0.11409439853076217
0.8183607479263322,0.7857460035523979,0.7679760319573903,0.38895041220622617,0.5309973045822103,Aquila_heliaca,1.644632768361582,0.005201242151681157,0.3964273445551357,0.15658880109927859
0.7865879375790806,0.7369005328596804,0.7493342210386152,0.33382551987203146,0.5444743935309972,Aquila_nipalensis,1.685542168674699,0.006210545942058582,0.40243030736240165,0.1629842744817727
0.7120764796850837,0.6880550621669628,0.6521304926764314,0.29814199581641443,0.5202156334231807,Aquila_rapax,1.6341935483870969,0.0067417225593527095,0.3868930122384524,0.14972759573628108
0.6010122311261071,0.6187833037300178,0.5029960053262317,0.3133997785160576,0.47304582210242585,Aquila_spilogaster,1.533715925394548,0.006019293270779231,0.353601496725912,0.12446772684752103
0.8296077604386336,0.8652309058614566,0.6671105193075899,0.49637012427710103,0.45687331536388137,Aquila_verreauxii,1.5141097998973834,0.0037524406441075174,0.33971535072856657,0.11550321924771262
0.3718543511879657,0.3405861456483127,0.37916111850865514,0.18961486403346867,0.5700808625336927,Aviceda_cuculoides,1.7237785016286646,0.011178848908097698,0.43083900226757366,0.1826757369614512
0.425558835934205,0.4946714031971582,0.255659121171771,0.25950535252860835,0.3436657681940701,Aviceda_jerdoni,1.3584567070435174,0.006438183445703873,0.2539630118890357,0.06501453104359314
0.3240545480106847,0.333259325044405,0.2726364846870839,0.1524547803617571,0.47439353099730447,Aviceda_leuphotes,1.5352862849533955,0.012381341007688673,0.3555941023417173,0.1255247181266262
0.44158582876423447,0.46047957371225584,0.3525299600532623,0.20807185923464994,0.4541778975741239,Aviceda_madagascariensis,1.5142168674698795,0.008949272266370446,0.33736473583704646,0.11402928071292169
0.47307746379867854,0.44382770870337485,0.4474034620505992,0.24843115540789962,0.5404312668463612,Aviceda_subcristata,1.683,0.008331683168316832,0.3995840760546643,0.16063279857397503
0.5530718402924223,0.6283303730017763,0.35219707057256994,0.2457241294450597,0.3625336927223719,Busarellus_nigricollis,1.3899682091133874,0.0069567978434103474,0.2691232528589581,0.0726632782719187
0.46042457472233944,0.3903197158081706,0.5159786950732357,0.23588039867109636,0.6307277628032345,Butastur_indicus,1.86242183058556,0.0097102285223439,0.47344322344322337,0.22204487179487173
0.38647546745395756,0.35368561278863236,0.3844873501997337,0.18321643903039253,0.5646900269541779,Butastur_liventer,1.725219573400251,0.01157865485503524,0.42036363636363633,0.17655272727272728
0.43736819907212143,0.37722024866785087,0.47736351531291615,0.22308354866494404,0.6159029649595686,Butastur_rufipennis,1.8305882352941176,0.010091445619041442,0.4611182519280206,0.2111921593830334
0.41515534936032616,0.36611900532859687,0.43908122503328895,0.23489602559370001,0.5983827493261455,Butastur_teesa,1.79030303030303,0.009373314294780263,0.4468517264725796,0.19884901828029794
0.4089694924785604,0.40253108348134997,0.3645139813581891,0.22406792174234033,0.5053908355795148,Buteo_albigula,1.6041896361631753,0.008804553436680435,0.3766323024054983,0.14161374570446736
0.5593982848305918,0.5253108348134992,0.5312916111850865,0.26688815060908083,0.5417789757412399,Buteo_albonotatus,1.681453316434305,0.007748632794628134,0.4012562814070351,0.16170628140703514
0.5765499789118516,0.6294404973357017,0.4300932090545939,0.23181985972683647,0.42183288409703495,Buteo_augur,1.4464033850493652,0.007673227506893183,0.31521209166260367,0.09897659678205756
0.5006326444538169,0.49578152753108357,0.452063914780293,0.2368647717484927,0.5080862533692722,Buteo_auguralis,1.594449418084154,0.008278553572607239,0.38152723189219545,0.14421729365524988
0.44327288064107967,0.477575488454707,0.3328894806924101,0.22677494770518028,0.4258760107816711,Buteo_brachypterus,1.4656133828996283,0.007948011837850478,0.3173747622067216,0.10060779961953076
0.4323070434415859,0.4733570159857905,0.2992676431424767,0.21028669865879168,0.398921832884097,Buteo_brachyurus,1.4421003281762776,0.008433335252492851,0.29258777633289984,0.08689856957087125
0.5381695487136229,0.5257548845470693,0.4896804260985353,0.2636889381075428,0.5148247978436657,Buteo_buteo,1.6162937948501477,0.0075386837446368826,0.38443457821885607,0.14723844345782186
0.5658653170251653,0.5086589698046181,0.5882157123834888,0.28928263811984745,0.5862533692722373,Buteo_galapagoensis,1.7565445026178013,0.007468301456708339,0.43914555389965226,0.1914674615002484
0.6566849430619992,0.6440941385435169,0.5955392809587218,0.3092161929371232,0.5134770889487871,Buteo_hemilasius,1.6099241902136459,0.0064038352832682804,0.3831335616438356,0.14635702054794522
0.5661464923379728,0.6010213143872114,0.4653794940079894,0.26098191214470284,0.45822102425876005,Buteo_jamaicensis,1.4874446085672082,0.007009635290137645,0.3473187686196624,0.11843570009930487
0.5551806551384788,0.5148756660746003,0.5422769640479361,0.2607358188753538,0.5539083557951483,Buteo_japonicus,1.7025862068965518,0.00803106701366298,0.41265822784810124,0.1700151898734177
0.6019963447209336,0.5515097690941385,0.5998668442077231,0.29518887658422543,0.5660377358490566,Buteo_lagopus,1.7235412474849094,0.007181421864520456,0.4209666121877189,0.17722694373102968
0.4483340362716154,0.4722468916518651,0.35552596537949405,0.21250153808293346,0.4487870619946091,Buteo_lineatus,1.4990601503759398,0.008675116610971874,0.3351097178683386,0.11192664576802508
0.3475326866301139,0.4205150976909414,0.2390146471371505,0.2097945121200935,0.36927223719676544,Buteo_nitidus,1.3050131926121373,0.007649549780844884,0.2907399919126567,0.0799534977759806
0.48629270350063264,0.4911190053285969,0.41478029294274305,0.22443706164636398,0.48382749326145547,Buteo_oreophilus,1.5634884771802982,0.008567060148933141,0.3604046242774567,0.12974566473988441
0.37649374384929,0.4134103019538189,0.2713049267643142,0.19921250153808295,0.4097035040431266,Buteo_plagiatus,1.438003220611916,0.008876563090197012,0.3045912653975364,0.09290033594624861
0.3902713341768593,0.3936500888099468,0.3448735019973369,0.21988433616340594,0.4959568733153638,Buteo_platypterus,1.565388951521984,0.00875497176466434,0.37342455887648546,0.13779366222542314
0.48629270350063264,0.4888987566607461,0.41810918774966715,0.21311677125630615,0.48787061994609154,Buteo_refectus,1.5705855651384475,0.009062813416840435,0.36329479768786127,0.13187601156069362
0.6057922114438352,0.5648312611012434,0.5962050599201065,0.2959271563922727,0.5552560646900269,Buteo_regalis,1.693516699410609,0.0070387227739426815,0.41577726218097444,0.17171600928074246
0.31266694784197946,0.3297069271758437,0.24567243675099873,0.17731020056601451,0.4487870619946091,Buteo_ridgwayi,1.497308209959623,0.010383552080163823,0.3321348314606742,0.11093303370786517
0.6289891747504569,0.5921403197158083,0.6015312916111851,0.3007259751445798,0.5444743935309972,Buteo_rufinus,1.6772863568215892,0.006860066899065804,0.4040223463687151,0.1636290502793296
0.5807676086039646,0.6123445825932504,0.4677097203728362,0.23415774578565277,0.4541778975741239,Buteo_rufofuscus,1.4976440739398333,0.00786577769926383,0.34027105517909,0.1150116166505324
0.45395754252776604,0.45981349911190056,0.3851531291611185,0.21730035683524054,0.47304582210242585,Buteo_socotraensis,1.558880308880309,0.008822186241541081,0.35851393188854486,0.1261969040247678
0.3797272599465767,0.39498223801065724,0.30692410119840213,0.1973668020179648,0.45822102425876005,Buteo_solitarius,1.5179775280898875,0.009457803913332632,0.34159881569207995,0.11648519615099927
0.5392942499648531,0.4478241563055063,0.5828894806924101,0.2380952380952381,0.6266846361185984,Buteo_swainsoni,1.9013875123885033,0.009821216489610037,0.4566067240031274,0.21277873338545739
0.4860115281878251,0.4753552397868562,0.4374167776298269,0.2262827611664821,0.5094339622641509,Buteo_trizonatus,1.6143790849673203,0.008773799374822394,0.38027761711972236,0.14412521688837476
0.5045690988331225,0.5339698046181173,0.3938082556591212,0.2724252491694352,0.4433962264150943,Buteo_ventralis,1.4921030756442228,0.006736357000651118,0.3298050139275766,0.10883565459610027
0.4443975818923098,0.5270870337477798,0.26198402130492676,0.18100159960625076,0.3342318059299191,Buteogallus_aequinoctialis,1.3313684210526315,0.009044622425629291,0.24920936116382036,0.06205313092979127
0.49922676788977927,0.5315275310834814,0.3525299600532623,0.25359911406423036,0.412398921832884,Buteogallus_anthracinus,1.483089770354906,0.007192481912487421,0.29842342342342343,0.09161599099099099
0.7491916209756784,0.8017317939609236,0.5905459387483356,0.3225052294819737,0.4433962264150943,Buteogallus_coronatus,1.4756367663344407,0.005627905287316708,0.3330206378986867,0.1098968105065666
0.4892450442851118,0.5228685612788633,0.3745006657789614,0.2336655592469546,0.43530997304582203,Buteogallus_gundlachii,1.4775042444821733,0.007776338128853543,0.32347026716460786,0.10480436656133295
0.4129059468578659,0.45981349911190056,0.2892809587217044,0.19306016980435586,0.3975741239892183,Buteogallus_lacernulatus,1.4179536679536682,0.009031552025182599,0.29611980939414567,0.08765146358066712
0.5852664136088851,0.6378774422735346,0.43541944074567246,0.26738033714777903,0.4177897574123989,Buteogallus_meridionalis,1.4488517745302714,0.006664451584775858,0.31436119116234396,0.09776633045148898
0.3822578377618445,0.45381882770870346,0.2326897470039947,0.2129937246216316,0.34231805929919135,Buteogallus_schistaceus,1.3300733496332517,0.007679407330446028,0.25735294117647056,0.06562499999999999
0.7396316603402222,0.8232682060390764,0.5009986684420772,0.3017103482219762,0.3881401617250673,Buteogallus_solitarius,1.418711242922621,0.005783576204331923,0.28620296465222345,0.08271265678449258
0.5617882749894559,0.6867229129662522,0.29027962716378164,0.31438415159345395,0.2951482479784366,Buteogallus_urubitinga,1.2918552036199096,0.005054206586932353,0.21841381035776833,0.04805103827870903
0.33755096302544635,0.2406749555950267,0.45306258322237014,0.23612649194044544,0.7493261455525606,Chelictinia_riocourii,2.2138248847926265,0.011530337941628263,0.5670274771024146,0.31583430474604496
0.40095599606354565,0.49755772646536417,0.19873501997336887,0.24301710348221978,0.28167115902964956,Chondrohierax_uncinatus,1.2725245316681535,0.006439901476053409,0.20960392569225375,0.044016824395373286
0.34289329396878954,0.40053285968028424,0.21105193075898804,0.22751322751322753,0.3490566037735849,Chondrohierax_wilsonii,1.3518005540166205,0.0073070300217114624,0.26024590163934425,0.0676639344262295
0.7053282721777029,0.6225577264653641,0.7213715046604529,0.31930601698043565,0.5849056603773585,Circaetus_beaudouini,1.7889483065953655,0.006891172213387386,0.4320446392985253,0.1879394180948585
0.5333895683958949,0.5863676731793961,0.38315579227696406,0.27119478282268983,0.4083557951482479,Circaetus_cinerascens,1.4364118092354277,0.006514339270908969,0.30355731225296445,0.0922814229249012
0.7278222972023056,0.6551953818827709,0.7386817576564582,0.31241540543866125,0.5768194070080862,Circaetus_cinereus,1.7540650406504064,0.006905767876576403,0.4287369640787949,0.18392815758980302
0.509067903838043,0.5788188277087034,0.3375499334221039,0.279192814076535,0.376010781671159,Circaetus_fasciolatus,1.388803680981595,0.006118077889786762,0.2802319160684705,0.07846493649917173
0.7548151272318291,0.7107015985790409,0.7213715046604529,0.34489971699274025,0.5444743935309972,Circaetus_gallicus,1.6770768269831355,0.005981015788099628,0.4037243947858473,0.1635083798882682
0.7418810628426824,0.6736234458259326,0.7619840213049268,0.3190599237110865,0.578167115902965,Circaetus_pectoralis,1.7390444810543655,0.006704103627811741,0.433876468359227,0.18656688139446762
0.570223534373682,0.4908969804618118,0.6165113182423436,0.2876830318690784,0.6132075471698113,Circus_aeruginosus,1.8340867992766727,0.007841328769887442,0.4567414345575549,0.20827409415824505
0.5719105862505272,0.49933392539964483,0.6051930758988017,0.2868217054263566,0.601078167115903,Circus_approximans,1.8084444444444443,0.00775490756622832,0.44703858441877614,0.19982624723519293
0.5925769717418811,0.519316163410302,0.6374833555259654,0.3334563799680079,0.605121293800539,Circus_assimilis,1.8017094017094017,0.006645921806379201,0.4544592030360531,0.2045066413662239
0.6128215942640236,0.5015541740674956,0.6987350199733688,0.32595053525286083,0.6482479784366577,Circus_buffoni,1.9292035398230087,0.007280013357822675,0.481651376146789,0.2321559633027523
0.4841838886545761,0.43206039076376557,0.5139813581890813,0.2956810631229236,0.5956873315363881,Circus_cinereus,1.7693888032871086,0.0073601863697467075,0.44847605224963716,0.19867489114658923
0.49529031351047376,0.4373889875666075,0.5286284953395474,0.1619293712316968,0.601078167115903,Circus_cyaneus,1.7879249112125823,0.013575739644742464,0.45090805902383657,0.20155590238365495
0.5072402643047941,0.4433836589698047,0.5359520639147803,0.26184323858742464,0.5997304582210242,Circus_hudsonius,1.806306306306306,0.008484294534083166,0.4463840399002494,0.19908728179551122
