species,Wing.Length,Secondary1,Kipps.Distance,Tail.Length,Hand-Wing.Index,aspect_ratio,wing_loading_proxy,pointedness_index,efficiency_index,score_soaring,score_diving,score_maneuvering,score_cruising,score_hovering,score_generalist,flight_category,category_score
Habroptila_wallacii,163.0,157.9,5.1,47.5,3.0,1.032298923369221,0.02173260891303623,0.03128834355828221,0.0009386503067484662,0.7958086560364465,0.00580865603644647,3.990728929384966,0.007152619589977221,0.4039407744874715,1.0092710706150338,maneuvering,3.990728929384966
Garrulax_caerulatus,104.5,101.1,3.4,120.0,3.3,1.033630069238378,0.008613583910319815,0.03253588516746411,0.0010736842105263157,1.8364009111617312,0.006993166287015946,3.9898177676537583,0.009020501138952164,0.8308656036446468,1.0101822323462417,maneuvering,3.9898177676537583
Aptenodytes_forsteri,179.4,175.1,6.7,117.5,3.7,1.0245573957738436,0.008719637410841221,0.037346711259754736,0.0013818283166109253,1.8303416856492027,0.009202733485193623,3.989749430523918,0.009476082004555807,0.3415945330296129,1.010250569476082,maneuvering,3.989749430523918
Menura_alberti,261.9,252.2,8.3,441.1,3.3,1.0384615384615383,0.002354254224578414,0.03169148529973273,0.00104581901489118,2.0060592255125282,0.006719817767653759,3.988906605922551,0.009476082004555809,0.15633257403189066,1.0110933940774491,maneuvering,3.988906605922551
Spelaeornis_oatesi,48.5,46.8,1.7,39.5,3.5,1.0363247863247864,0.026236070539868008,0.03505154639175258,0.0012268041237113404,0.5121184510250569,0.007881548974943054,3.9886104783599095,0.009977220956719818,1.9359453302961276,1.0113895216400905,maneuvering,3.9886104783599095
Aptenodytes_patagonicus,167.2,161.1,6.2,63.8,3.7,1.037864680322781,0.016267471478413495,0.037081339712918666,0.0013720095693779907,1.264009111617312,0.008701594533029613,3.9879271070615037,0.01061503416856492,0.3852391799544419,1.0120728929384963,maneuvering,3.9879271070615037
Spheniscus_demersus,98.5,94.9,3.6,28.5,3.7,1.0379346680716544,0.03641876028321594,0.03654822335025381,0.001352284263959391,0.21198177676537594,0.008428246013667427,3.987835990888383,0.010523917995444191,0.8985876993166286,1.012164009111617,maneuvering,3.987835990888383
Trochalopteron_formosum,101.2,97.4,3.8,115.2,3.8,1.0390143737166324,0.009019221994067989,0.037549407114624504,0.001426877470355731,1.8201822323462415,0.010205011389521639,3.986514806378132,0.011981776765375854,0.8634624145785877,1.013485193621868,maneuvering,3.986514806378132
Garrulax_bieti,105.5,101.3,4.2,127.0,3.9,1.0414610069101677,0.0082004803693714,0.03981042654028436,0.0015526066350710901,1.8565831435079727,0.011252847380410023,3.9853758542141224,0.01284738041002278,0.8205466970387244,1.0146241457858776,maneuvering,3.9853758542141224
Spheniscus_magellanicus,109.6,105.1,4.1,23.4,3.8,1.0428163653663178,0.04456480193873153,0.03740875912408759,0.0014215328467153282,0.1385421412300683,0.009931662870159454,3.985193621867881,0.012710706150341686,0.775626423690205,1.014806378132119,maneuvering,3.985193621867881
Merulaxis_stresemanni,75.0,72.0,3.0,97.0,4.0,1.0416666666666667,0.010738831615120275,0.04,0.0016,1.7228701594533031,0.012323462414578587,3.9843507972665146,0.013849658314350796,1.3118223234624147,1.0156492027334854,maneuvering,3.9843507972665146
Trochalopteron_squamatum,99.8,95.8,4.0,101.2,4.0,1.0417536534446765,0.01029400843324779,0.04008016032064128,0.0016032064128256513,1.7494760820045558,0.012596810933940774,3.984168564920273,0.014123006833712986,0.8820273348519362,1.0158314350797268,maneuvering,3.984168564920273
Garrulax_poecilorhynchus,107.6,102.7,4.0,120.8,3.8,1.047711781888997,0.008673110777226796,0.03717472118959108,0.0014126394052044612,1.8400911161731208,0.009430523917995445,3.983507972665148,0.013758542141230068,0.7937585421412301,1.016492027334852,maneuvering,3.983507972665148
Rimator_naungmungensis,78.0,74.8,3.2,58.0,4.1,1.0427807486631016,0.017978978425225892,0.041025641025641026,0.001682051282051282,1.1138496583143507,0.013690205011389522,3.982756264236902,0.015125284738041003,1.2498633257403187,1.0172437357630981,maneuvering,3.982756264236902
Garrulax_konkakinhensis,96.0,91.9,4.1,117.0,4.3,1.044613710554951,0.008928322312435477,0.04270833333333333,0.0018364583333333332,1.8265603644646924,0.015193621867881549,3.981617312072893,0.01630979498861048,0.936742596810934,1.0183826879271072,maneuvering,3.981617312072893
Aramidopsis_plateni,138.0,132.1,5.9,36.0,4.3,1.044663133989402,0.029018420388594503,0.0427536231884058,0.0018384057971014495,0.388382687927107,0.015466970387243737,3.981435079726652,0.016583143507972666,0.5472209567198179,1.0185649202733482,maneuvering,3.981435079726652
Ammodramus_humeralis,56.4,53.9,2.4,45.6,4.3,1.0463821892393321,0.022946977834195876,0.0425531914893617,0.001829787234042553,0.7185876993166288,0.014920273348519362,3.980979498861048,0.016583143507972666,1.7600683371298407,1.019020501138952,maneuvering,3.980979498861048
Grallaria_nuchalis,110.4,106.7,5.2,61.7,4.7,1.034676663542643,0.01676947590830864,0.04710144927536232,0.002213768115942029,1.218041002277904,0.020068337129840547,3.980797266514806,0.01772209567198178,0.775740318906606,1.0192027334851939,maneuvering,3.980797266514806
Trochalopteron_peninsulae,97.0,92.5,4.0,112.4,4.1,1.0486486486486486,0.009329614311820717,0.041237113402061855,0.0016907216494845359,1.8099772209567198,0.013963553530751708,3.9803872437357626,0.016856492027334854,0.9202050113895216,1.0196127562642374,maneuvering,3.9803872437357626
Spheniscus_humboldti,105.2,100.7,4.6,28.1,4.4,1.044687189672294,0.03717748005951224,0.04372623574144486,0.0019239543726235738,0.20487471526195897,0.016287015945330295,3.9803416856492024,0.017220956719817767,0.8273120728929385,1.0196583143507976,maneuvering,3.9803416856492024
Trochalopteron_erythrocephalum,97.6,92.9,3.8,109.4,4.0,1.0505920344456403,0.009603217865133823,0.0389344262295082,0.001557377049180328,1.7950797266514806,0.011548974943052391,3.980250569476082,0.016355353075170845,0.9084510250569476,1.0197494305239179,maneuvering,3.980250569476082
Berenicornis_comatus,360.2,342.6,14.4,401.2,4.0,1.0513718622300057,0.002620567951719855,0.03997779011660189,0.0015991116046640754,2.0122551252847383,0.0120501138952164,3.979749430523918,0.016765375854214122,0.06608200455580875,1.0202505694760822,maneuvering,3.979749430523918
Phyllergates_heterolaemus,45.0,43.0,2.0,45.3,4.4,1.0465116279069768,0.023101801940551364,0.044444444444444446,0.001955555555555556,0.7074259681093393,0.017334851936218677,3.9796127562642365,0.018086560364464693,1.9766514806378133,1.0203872437357635,maneuvering,3.9796127562642365
Garrulax_merulinus,95.6,91.3,4.2,90.2,4.4,1.0470974808324205,0.011608619521423731,0.04393305439330544,0.0019330543933054397,1.6712984054669704,0.01683371298405467,3.979293849658314,0.018223234624145785,0.9428473804100228,1.0207061503416859,maneuvering,3.979293849658314
Pauxi_koepckeae,468.0,447.0,21.0,335.0,4.5,1.0469798657718121,0.003125313032154663,0.04487179487179487,0.0020192307692307693,2.003325740318907,0.01806378132118451,3.9787471526195906,0.01886104783599089,0.027084282460136583,1.0212528473804094,maneuvering,3.9787471526195906
Garrulax_treacheri,103.5,98.8,4.8,111.0,4.6,1.0475708502024292,0.009437575227048911,0.0463768115942029,0.002133333333333333,1.802870159453303,0.018883826879271072,3.977790432801822,0.019681093394077448,0.8417539863325741,1.022209567198178,maneuvering,3.977790432801822
Grallaria_ruficapilla,97.3,94.4,5.0,58.1,5.1,1.0307203389830508,0.01774045333877884,0.051387461459403906,0.0026207605344295993,1.1328018223234624,0.02749430523917995,3.9769703872437354,0.02214123006833713,0.925990888382688,1.0230296127562646,maneuvering,3.9769703872437354
Neomorphus_radiolosus,152.0,161.5,9.0,234.0,5.2,0.9411764705882353,0.004022121669180492,0.05921052631578947,0.0030789473684210526,1.977858769931663,0.04298405466970387,3.976605922551253,0.02537585421412301,0.4741913439635535,1.023394077448747,maneuvering,3.976605922551253
Pteroptochos_megapodius,98.0,92.8,4.0,79.1,4.0,1.0560344827586208,0.013350625572169669,0.04081632653061224,0.0016326530612244896,1.5482915717539865,0.01287015945330296,3.975922551252847,0.019772209567198176,0.8999772209567198,1.024077448747153,maneuvering,3.975922551252847
Cnemophilus_loriae,99.8,95.1,4.7,76.5,4.7,1.0494216614090432,0.013717930214497296,0.04709418837675351,0.002213426853707415,1.5081548974943053,0.01979498861047836,3.9756492027334853,0.021002277904328015,0.8840774487471527,1.0243507972665147,maneuvering,3.9756492027334853
Picathartes_oreas,152.0,148.7,8.3,144.3,5.2,1.0221923335574985,0.007083799955353419,0.05460526315789474,0.0028394736842105267,1.8976765375854214,0.034965831435079725,3.974920273348519,0.02528473804100228,0.4720956719817767,1.025079726651481,maneuvering,3.974920273348519
Scytalopus_alvarezlopezi,57.1,54.4,2.7,42.9,4.8,1.0496323529411766,0.02446695461401344,0.047285464098073555,0.0022697022767075308,0.624373576309795,0.021275626423690207,3.9743507972665144,0.02227790432801822,1.7407744874715263,1.0256492027334856,maneuvering,3.9743507972665144
Trochalopteron_chrysopterum,102.1,97.0,4.7,114.2,4.6,1.052577319587629,0.009216964269593947,0.04603330068560235,0.0021175318315377082,1.8198177676537586,0.01861047835990888,3.974145785876993,0.021958997722095672,0.8539635535307517,1.0258542141230071,maneuvering,3.974145785876993
Pygoscelis_antarcticus,100.5,95.7,4.8,138.0,4.8,1.0501567398119123,0.007609831447912407,0.04776119402985075,0.002292537313432836,1.8879271070615034,0.021776765375854216,3.9738496583143506,0.022687927107061502,0.8753530751708428,1.0261503416856494,maneuvering,3.9738496583143506
Spheniscus_mendiculus,82.8,78.8,4.0,26.1,4.8,1.0507614213197969,0.04025905828811483,0.04830917874396135,0.002318840579710145,0.17603644646924832,0.022323462414578586,3.9734851936218676,0.023234624145785875,1.1573576309794988,1.0265148063781324,maneuvering,3.9734851936218676
Camaroptera_harterti,51.1,48.6,2.5,41.6,4.8,1.051440329218107,0.0252750079138968,0.04892367906066536,0.0023483365949119373,0.5775398633257404,0.022642369020501138,3.9730296127562643,0.023917995444191344,1.8916628701594533,1.0269703872437357,maneuvering,3.9730296127562643
Psophia_obscura,287.2,276.4,15.1,116.5,5.2,1.0390738060781477,0.008919088464190109,0.052576601671309196,0.002733983286908078,1.8249658314350796,0.03159453302961276,3.9726423690205013,0.025740318906605924,0.13833712984054666,1.0273576309794987,maneuvering,3.9726423690205013
Pittasoma_rufopileatum,92.3,87.6,4.4,30.5,4.7,1.0536529680365296,0.03454599895201737,0.047670639219935,0.0022405200433369453,0.2479271070615035,0.020797266514806376,3.97246013667426,0.02328018223234624,0.9870387243735763,1.0275398633257402,maneuvering,3.97246013667426
Taraba_major,90.6,87.1,4.8,81.0,5.2,1.0401836969001148,0.012841774035803886,0.052980132450331126,0.0027549668874172185,1.5779498861047836,0.032596810933940776,3.9721867881548976,0.02619589977220957,1.0248063781321184,1.0278132118451024,maneuvering,3.9721867881548976
Erythrogenys_mcclellandi,82.2,77.7,3.6,85.0,4.4,1.057915057915058,0.012446059504883035,0.043795620437956206,0.0019270072992700732,1.6199088838268794,0.016560364464692483,3.9719589977220955,0.022961275626423687,1.1596127562642369,1.0280410022779045,maneuvering,3.9719589977220955
Stachyris_oglei,71.5,68.0,3.5,63.0,4.9,1.0514705882352942,0.01669000933706816,0.04895104895104895,0.0023986013986013986,1.2327107061503417,0.023507972665148064,3.971936218678815,0.024783599088838267,1.3917084282460137,1.028063781321185,maneuvering,3.971936218678815
Mackenziaena_leachii,89.5,85.3,4.6,130.4,5.0,1.0492379835873389,0.008046303555117628,0.05139664804469273,0.0025698324022346364,1.8682915717539863,0.027243735763097948,3.971890660592255,0.02519362186788155,1.041412300683371,1.0281093394077452,maneuvering,3.971890660592255
Trochalopteron_subunicolor,92.3,87.9,4.7,108.4,5.0,1.0500568828213879,0.00968687161274343,0.050920910075839654,0.0025460455037919828,1.7911161731207288,0.026514806378132118,3.971343963553531,0.025558086560364464,0.9918451025056948,1.0286560364464692,maneuvering,3.971343963553531
Laniarius_leucorhynchus,91.8,87.3,4.5,81.0,5.0,1.0515463917525774,0.01298205421916762,0.049019607843137254,0.0024509803921568627,1.5723917995444192,0.024464692482915718,3.970615034168565,0.025512528473804103,1.0000455580865601,1.0293849658314351,maneuvering,3.970615034168565
Garrulax_annamensis,91.5,87.0,4.6,93.6,5.0,1.0517241379310345,0.011236368994989684,0.05027322404371584,0.002513661202185792,1.6983143507972664,0.025558086560364464,3.970296127562642,0.026332574031890654,1.003507972665148,1.029703872437358,maneuvering,3.970296127562642
Coua_caerulea,195.8,186.1,9.7,244.9,5.0,1.0521225147770017,0.004296131134246638,0.049540347293156275,0.0024770173646578137,1.9907972665148064,0.02501138952164009,3.970113895216401,0.026150341685649205,0.2941685649202734,1.029886104783599,maneuvering,3.970113895216401
Centropus_steerii,160.5,152.5,8.0,237.2,5.0,1.0524590163934426,0.004437011030326486,0.04984423676012461,0.0024922118380062306,1.9873348519362188,0.02528473804100228,3.9697949886104777,0.026514806378132118,0.42154897494305227,1.0302050113895223,maneuvering,3.9697949886104777
Pygoscelis_papua,126.1,119.8,6.2,122.8,5.0,1.0525876460767947,0.008571560635804517,0.04916732751784299,0.002458366375892149,1.848473804100228,0.024738041002277902,3.9696127562642367,0.026332574031890665,0.6375854214123007,1.0303872437357633,maneuvering,3.9696127562642367
Anthracoceros_malayanus,289.4,276.7,15.1,320.4,5.3,1.0458980845681243,0.0032643510754310997,0.052176917760884595,0.002765376641326883,2.000592255125285,0.03211845102505695,3.968883826879271,0.02865603644646925,0.13804100227790436,1.0311161731207288,maneuvering,3.968883826879271
Scelorchilus_albicollis,75.0,71.2,3.8,78.5,5.1,1.0533707865168538,0.013418736133972662,0.050666666666666665,0.0025839999999999995,1.5389066059225511,0.026765375854214124,3.9680865603644646,0.02806378132118451,1.3160592255125285,1.0319134396355354,maneuvering,3.9680865603644646
Trochalopteron_imbricatum,76.6,73.0,4.0,101.4,5.3,1.0493150684931507,0.010348274837210557,0.05221932114882507,0.0027676240208877284,1.7502050113895218,0.032391799544419134,3.966651480637813,0.030296127562642373,1.2890205011389524,1.0333485193621872,maneuvering,3.966651480637813
Herpsilochmus_pectoralis,54.0,51.2,2.8,47.3,5.2,1.0546875,0.02229783298097252,0.05185185185185185,0.002696296296296296,0.7679271070615035,0.029225512528473805,3.9655353075170843,0.029567198177676536,1.8224373576309796,1.0344646924829157,maneuvering,3.9655353075170843
Scytalopus_urubambae,52.0,49.3,2.7,34.0,5.2,1.054766734279919,0.03102255100823291,0.051923076923076926,0.0027,0.3320273348519361,0.02949886104783599,3.9652164009111615,0.029931662870159456,1.8724601366742597,1.0347835990888385,maneuvering,3.9652164009111615
Psophia_ochroptera,281.4,265.1,13.2,120.1,4.8,1.0614862316107128,0.008838353302337325,0.046908315565031986,0.0022515991471215354,1.8469248291571752,0.020318906605922553,3.9651025056947606,0.028519362186788154,0.13148063781321193,1.0348974943052394,maneuvering,3.9651025056947606
Liocichla_bugunorum,75.1,71.2,3.9,82.2,5.2,1.0547752808988762,0.012831816069329396,0.05193075898801598,0.0027003994673768313,1.5892482915717538,0.02990888382687927,3.9649430523917992,0.030341685649202726,1.3146924829157176,1.0350569476082008,maneuvering,3.9649430523917992
Liocichla_omeiensis,75.1,71.2,3.9,82.2,5.2,1.0547752808988762,0.012831816069329396,0.05193075898801598,0.0027003994673768313,1.5892482915717538,0.02990888382687927,3.9649430523917992,0.030341685649202726,1.3146924829157176,1.0350569476082008,maneuvering,3.9649430523917992
Eudyptes_schlegeli,121.0,114.7,6.3,95.2,5.2,1.054925893635571,0.01108115434491146,0.052066115702479335,0.0027074380165289253,1.7113439635535308,0.03031890660592255,3.964669703872437,0.030751708428246014,0.678382687927107,1.035330296127563,maneuvering,3.964669703872437
Neomorphus_rufipennis,170.5,161.5,9.0,269.8,5.2,1.0557275541795665,0.003913000571458734,0.05278592375366569,0.002744868035190616,2.0000911161731207,0.03186788154897494,3.964123006833713,0.03157175398633257,0.3781548974943053,1.035876993166287,maneuvering,3.964123006833713
Picathartes_gymnocephalus,162.2,152.3,7.2,180.5,4.5,1.0650032829940905,0.005900295196643161,0.044389642416769425,0.001997533908754624,1.9636446469248292,0.0175626423690205,3.963804100227791,0.028747152619589975,0.4023006833712983,1.036195899772209,maneuvering,3.963804100227791
Rhinoplax_vigil,468.0,450.5,27.0,419.8,5.7,1.0388457269700333,0.0024746205978323807,0.057692307692307696,0.003288461538461539,2.005785876993166,0.04571753986332574,3.963394077448747,0.03517084282460137,0.04362186788154889,1.036605922551253,maneuvering,3.963394077448747
Dasyornis_broadbenti,90.8,86.5,5.0,120.9,5.5,1.0497109826589595,0.008682472974846646,0.05506607929515419,0.0030286343612334803,1.8412756264236902,0.039886104783599094,3.962391799544419,0.034578587699316626,1.0234396355353075,1.037608200455581,maneuvering,3.962391799544419
Laniarius_holomelas,82.3,78.0,4.3,73.7,5.3,1.0551282051282052,0.014316529241902375,0.052247873633049814,0.00276913730255164,1.4635535307517082,0.03266514806378132,3.962232346241458,0.03339407744874716,1.1685649202733484,1.037767653758542,maneuvering,3.962232346241458
Garrulax_delesserti,106.7,101.3,5.8,104.0,5.4,1.0533070088845016,0.010127952008504823,0.05435801312089972,0.0029353327085285853,1.768974943052392,0.03685649202733485,3.961913439635535,0.03430523917995444,0.8164009111617312,1.038086560364465,maneuvering,3.961913439635535
Robsonius_thompsoni,86.5,83.8,5.2,69.0,5.8,1.032219570405728,0.014959703918923593,0.06011560693641619,0.0034867052023121385,1.3873348519362187,0.052801822323462415,3.961822323462415,0.03676537585421412,1.1135763097949887,1.0381776765375852,maneuvering,3.961822323462415
Robsonius_rabori,86.5,83.8,5.2,69.0,5.8,1.032219570405728,0.014959703918923593,0.06011560693641619,0.0034867052023121385,1.3873348519362187,0.052801822323462415,3.961822323462415,0.03676537585421412,1.1135763097949887,1.0381776765375852,maneuvering,3.961822323462415
Laticilla_cinerascens,51.0,48.3,2.7,75.0,5.3,1.0559006211180124,0.014078674948240166,0.05294117647058824,0.002805882352941177,1.4858314350797266,0.033895216400911164,3.9615945330296127,0.03389521640091116,1.8983143507972666,1.0384054669703873,maneuvering,3.9615945330296127
Macrosphenus_pulitzeri,60.0,56.8,3.2,67.9,5.3,1.0563380281690142,0.015557261092327157,0.05333333333333334,0.0028266666666666666,1.3441913439635533,0.03439635535307517,3.9612300683371293,0.03421412300683371,1.671617312072893,1.0387699316628707,maneuvering,3.9612300683371293
Hylopezus_berlepschi,81.2,78.5,4.9,38.2,5.8,1.0343949044585987,0.02707840064027745,0.0603448275862069,0.0034999999999999996,0.4639179954441914,0.053712984054669705,3.9611845102505696,0.03749430523917996,1.203006833712984,1.0388154897494304,maneuvering,3.9611845102505696
Grallaria_hypoleuca,89.5,84.4,4.7,52.2,5.2,1.06042654028436,0.020314684679777015,0.05251396648044693,0.0027307262569832404,0.9209111617312072,0.03132118451025057,3.9599772209567194,0.03403189066059225,1.0381093394077447,1.0400227790432806,maneuvering,3.9599772209567194
Melanopareia_elegans,53.1,49.8,2.7,57.9,4.7,1.066265060240964,0.018415631437667772,0.05084745762711865,0.0023898305084745766,1.1014578587699317,0.024123006833712986,3.9598405466970386,0.03252847380410023,1.8300455580865604,1.0401594533029614,maneuvering,3.9598405466970386
Centropus_menbeki,218.2,203.8,9.2,347.0,4.3,1.070657507360157,0.0030854683209226423,0.04216315307057745,0.0018130155820348301,2.03248291571754,0.014646924829157174,3.9597038724373577,0.030615034168564922,0.219384965831435,1.0402961275626423,maneuvering,3.9597038724373577
Acropternis_orthonyx,94.8,89.9,5.2,88.9,5.5,1.054505005561735,0.01186169860024449,0.05485232067510549,0.003016877637130802,1.6597722095671983,0.03892938496583144,3.9595444191343963,0.035945330296127564,0.9636674259681093,1.0404555808656037,maneuvering,3.9595444191343963
Telophorus_dohertyi,79.8,75.5,4.3,79.6,5.4,1.056953642384106,0.013278312090252589,0.05388471177944862,0.0029097744360902255,1.5546697038724373,0.036036446469248286,3.959453302961276,0.035489749430523916,1.2198633257403189,1.040546697038724,maneuvering,3.959453302961276
Garrulax_woodi,131.5,124.4,7.1,167.5,5.4,1.0570739549839228,0.006310889283486106,0.05399239543726236,0.0029155893536121674,1.9406378132118451,0.03630979498861048,3.959271070615034,0.0357630979498861,0.5981776765375856,1.040728929384966,maneuvering,3.959271070615034
Coua_gigas,212.6,203.2,12.5,296.0,5.8,1.0462598425196852,0.0035346616301340714,0.0587958607714017,0.0034101599247412986,1.9961731207289293,0.04856492027334853,3.958997722095672,0.0387243735763098,0.26478359908883825,1.0410022779043282,maneuvering,3.958997722095672
Eudyptes_moseleyi,102.2,96.6,5.7,62.4,5.5,1.0579710144927537,0.01695466369379413,0.05577299412915851,0.003067514677103718,1.214851936218679,0.041161731207289304,3.9564236902050114,0.03886104783599088,0.8617084282460137,1.0435763097949886,maneuvering,3.9564236902050114
Garrulax_monachus,113.0,106.8,6.2,117.5,5.5,1.0580524344569289,0.009004701569846204,0.05486725663716814,0.003017699115044248,1.8348974943052392,0.03947608200455581,3.9563781321184512,0.038359908883826885,0.7546924829157177,1.0436218678815488,maneuvering,3.9563781321184512
Garrulax_chinensis,113.0,106.8,6.2,117.5,5.5,1.0580524344569289,0.009004701569846204,0.05486725663716814,0.003017699115044248,1.8348974943052392,0.03947608200455581,3.9563781321184512,0.038359908883826885,0.7546924829157177,1.0436218678815488,maneuvering,3.9563781321184512
Scelorchilus_rubecula,70.3,66.3,3.8,65.8,5.4,1.0603318250377074,0.016114465426104976,0.05405405405405406,0.002918918918918919,1.2964464692482915,0.03658314350797266,3.956082004555809,0.03804100227790432,1.4186788154897494,1.043917995444191,maneuvering,3.956082004555809
Trochalopteron_austeni,90.6,85.6,5.0,111.6,5.5,1.058411214953271,0.009483971460154759,0.05518763796909493,0.0030353200883002206,1.8100227790432803,0.04061503416856492,3.955558086560364,0.039134396355353075,1.022619589977221,1.0444419134396359,maneuvering,3.955558086560364
Acanthoptila_nipalensis,82.2,77.8,4.7,112.6,5.7,1.0565552699228793,0.009383261722228059,0.057177615571776155,0.0032591240875912406,1.8139863325740317,0.04471526195899772,3.954145785876993,0.041184510250569475,1.1756492027334853,1.0458542141230072,maneuvering,3.954145785876993
Merulaxis_ater,66.2,62.2,3.5,83.4,5.3,1.0643086816720257,0.012761494984077047,0.052870090634441085,0.0028021148036253773,1.6064692482915717,0.03362186788154897,3.953986332574032,0.03881548974943052,1.5175398633257402,1.0460136674259681,maneuvering,3.953986332574032
Eudyptula_minor,67.2,63.5,3.8,27.0,5.6,1.058267716535433,0.03919510061242345,0.05654761904761904,0.003166666666666666,0.19608200455580868,0.043302961275626425,3.9539635535307514,0.04113895216400911,1.4982915717539864,1.0460364464692486,maneuvering,3.9539635535307514
Hypotaenidia_insignis,138.0,130.3,7.7,43.0,5.6,1.059094397544129,0.024630102268468113,0.05579710144927536,0.00312463768115942,0.6227334851936218,0.04252847380410023,3.953416856492028,0.041275626423690204,0.555603644646925,1.0465831435079722,maneuvering,3.953416856492028
Centropus_anselli,186.2,175.8,10.5,286.2,5.7,1.0591581342434584,0.0037007621741560392,0.056390977443609026,0.0032142857142857147,2.007152619589977,0.0437129840546697,3.951799544419134,0.04259681093394077,0.3273120728929386,1.048200455580866,maneuvering,3.951799544419134
Garrulax_gularis,102.1,96.0,5.6,101.2,5.5,1.0635416666666666,0.010509305006587614,0.05484818805093046,0.0030166503428011755,1.756355353075171,0.03851936218678815,3.95127562642369,0.04123006833712984,0.8591571753986332,1.0487243735763099,maneuvering,3.95127562642369
Myrmelastes_hyperythrus,76.8,73.2,4.6,56.2,6.1,1.0491803278688523,0.018668689107986698,0.05989583333333333,0.0036536458333333325,1.0581776765375854,0.05578587699316629,3.9510478359908885,0.04610478359908884,1.2986104783599088,1.0489521640091115,maneuvering,3.9510478359908885
Pittasoma_michleri,100.2,95.0,6.0,33.4,5.9,1.0547368421052632,0.031578947368421054,0.059880239520958084,0.0035329341317365272,0.31599088838268796,0.05266514806378132,3.9509339407744872,0.045284738041002276,0.8930296127562642,1.0490660592255128,maneuvering,3.9509339407744872
Turdinus_rufipectus,90.2,85.1,5.2,74.0,5.7,1.0599294947121034,0.01432337155016356,0.057649667405764965,0.003286031042128603,1.4678359908883827,0.045444191343963554,3.950865603644647,0.04337129840546697,1.0317767653758543,1.049134396355353,maneuvering,3.950865603644647
