# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Eremopterix_australis
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 77.20 mm
# Secondary1: 58.00 mm
# Kipps Distance: 19.20 mm
# Hand-Wing Index: 24.90
# Tail Length: 44.20 mm
# Aspect Ratio: 1.331
# Pointedness Index: 0.2487
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1189
# Max Thickness Position: 0.3351
# Max Camber/Chord: 0.0572
# Max Camber Position: 0.3601
# Leading Edge Radius: 0.0332
# LE Droop: 0.0030
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.31e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00996967,0.06283800
UPPER,2,0.03987866,0.11110555
UPPER,3,0.08308055,0.13825288
UPPER,4,0.29150220,0.16899226
UPPER,5,0.33506000,0.17612762
UPPER,6,0.37861780,0.16423535
UPPER,7,0.38232700,0.13093701
UPPER,8,0.49008000,0.08192257
UPPER,9,0.88000000,0.03125170
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00996967,-0.03897266
LOWER,2,0.03987866,-0.01803350
LOWER,3,0.08308055,-0.04266084
LOWER,4,0.29150220,-0.04269004
LOWER,5,0.33506000,-0.06171767
LOWER,6,0.37861780,-0.03555469
LOWER,7,0.38232700,0.00487901
LOWER,8,0.49008000,0.01881791
LOWER,9,0.88000000,0.00954434
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
