# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Pardalotus_striatus
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 63.70 mm
# Secondary1: 48.30 mm
# Kipps Distance: 18.90 mm
# Hand-Wing Index: 28.00
# Tail Length: 30.70 mm
# Aspect Ratio: 1.319
# Pointedness Index: 0.2967
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1167
# Max Thickness Position: 0.3332
# Max Camber/Chord: 0.0566
# Max Camber Position: 0.3576
# Leading Edge Radius: 0.0321
# LE Droop: 0.0024
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.22e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00963001,0.06018008
UPPER,2,0.03852005,0.10890741
UPPER,3,0.08025011,0.13615211
UPPER,4,0.28988400,0.16636321
UPPER,5,0.33320000,0.17336682
UPPER,6,0.37651600,0.16169414
UPPER,7,0.37994000,0.12901063
UPPER,8,0.48760000,0.08082751
UPPER,9,0.88000000,0.03086135
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00963001,-0.03780005
LOWER,2,0.03852005,-0.01752858
LOWER,3,0.08025011,-0.04164715
LOWER,4,0.28988400,-0.04141053
LOWER,5,0.33320000,-0.06008682
LOWER,6,0.37651600,-0.03440692
LOWER,7,0.37994000,0.00528020
LOWER,8,0.48760000,0.01877505
LOWER,9,0.88000000,0.00949093
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
