# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Corvus_crassirostris
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 446.90 mm
# Secondary1: 265.00 mm
# Kipps Distance: 181.30 mm
# Hand-Wing Index: 40.60
# Tail Length: 228.10 mm
# Aspect Ratio: 1.686
# Pointedness Index: 0.4057
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.0967
# Max Thickness Position: 0.3256
# Max Camber/Chord: 0.0538
# Max Camber Position: 0.3475
# Leading Edge Radius: 0.0290
# LE Droop: 0.0000
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.21e+05
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00868865,0.05213192
UPPER,2,0.03475461,0.09411374
UPPER,3,0.07240545,0.11915365
UPPER,4,0.28330680,0.14473206
UPPER,5,0.32564000,0.15053310
UPPER,6,0.36797320,0.14086470
UPPER,7,0.37023800,0.11379318
UPPER,8,0.47752000,0.07284326
UPPER,9,0.88000000,0.02819738
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00868865,-0.03475461
LOWER,2,0.03475461,-0.01209170
LOWER,3,0.07240545,-0.03130613
LOWER,4,0.28330680,-0.02736546
LOWER,5,0.32564000,-0.04283490
LOWER,6,0.36797320,-0.02156442
LOWER,7,0.37023800,0.01130814
LOWER,8,0.47752000,0.01985068
LOWER,9,0.88000000,0.00959491
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
