# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Dicrurus_caerulescens
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 118.90 mm
# Secondary1: 86.80 mm
# Kipps Distance: 32.10 mm
# Hand-Wing Index: 27.00
# Tail Length: 115.00 mm
# Aspect Ratio: 1.370
# Pointedness Index: 0.2700
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1152
# Max Thickness Position: 0.3338
# Max Camber/Chord: 0.0568
# Max Camber Position: 0.3584
# Leading Edge Radius: 0.0327
# LE Droop: 0.0026
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 2.07e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00979693,0.06138157
UPPER,2,0.03918771,0.10852277
UPPER,3,0.08164107,0.13525323
UPPER,4,0.29040600,0.16515196
UPPER,5,0.33380000,0.17206629
UPPER,6,0.37719400,0.16054241
UPPER,7,0.38071000,0.12827555
UPPER,8,0.48840000,0.08057024
UPPER,9,0.88000000,0.03081355
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00979693,-0.03840771
LOWER,2,0.03918771,-0.01698679
LOWER,3,0.08164107,-0.04069785
LOWER,4,0.29040600,-0.03997308
LOWER,5,0.33380000,-0.05841129
LOWER,6,0.37719400,-0.03305876
LOWER,7,0.38071000,0.00612243
LOWER,8,0.48840000,0.01909962
LOWER,9,0.88000000,0.00959732
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
