# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Montifringilla_henrici
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 116.60 mm
# Secondary1: 73.00 mm
# Kipps Distance: 43.60 mm
# Hand-Wing Index: 37.40
# Tail Length: 73.60 mm
# Aspect Ratio: 1.597
# Pointedness Index: 0.3739
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1070
# Max Thickness Position: 0.3276
# Max Camber/Chord: 0.0546
# Max Camber Position: 0.3501
# Leading Edge Radius: 0.0298
# LE Droop: 0.0005
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 2.02e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00894853,0.05421116
UPPER,2,0.03579411,0.10047252
UPPER,3,0.07457106,0.12732316
UPPER,4,0.28497720,0.15524014
UPPER,5,0.32756000,0.16166187
UPPER,6,0.37014280,0.15095899
UPPER,7,0.37270200,0.12099094
UPPER,8,0.48008000,0.07640619
UPPER,9,0.88000000,0.02932288
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00894853,-0.03563811
LOWER,2,0.03579411,-0.01512762
LOWER,3,0.07457106,-0.03694546
LOWER,4,0.28497720,-0.03527106
LOWER,5,0.32756000,-0.05239567
LOWER,6,0.37014280,-0.02884934
LOWER,7,0.37270200,0.00754044
LOWER,8,0.48008000,0.01888849
LOWER,9,0.88000000,0.00937712
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
