# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Crithagra_reichenowi
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 67.70 mm
# Secondary1: 50.00 mm
# Kipps Distance: 17.60 mm
# Hand-Wing Index: 26.10
# Tail Length: 42.90 mm
# Aspect Ratio: 1.354
# Pointedness Index: 0.2600
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1186
# Max Thickness Position: 0.3343
# Max Camber/Chord: 0.0570
# Max Camber Position: 0.3591
# Leading Edge Radius: 0.0329
# LE Droop: 0.0028
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.13e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00987549,0.06203294
UPPER,2,0.03950196,0.11051463
UPPER,3,0.08229576,0.13781231
UPPER,4,0.29087580,0.16845990
UPPER,5,0.33434000,0.17557488
UPPER,6,0.37780420,0.16371659
UPPER,7,0.38140300,0.13051337
UPPER,8,0.48912000,0.08164639
UPPER,9,0.88000000,0.03114358
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00987549,-0.03866796
LOWER,2,0.03950196,-0.01799934
LOWER,3,0.08229576,-0.04256177
LOWER,4,0.29087580,-0.04261766
LOWER,5,0.33434000,-0.06159093
LOWER,6,0.37780420,-0.03550269
LOWER,7,0.38140300,0.00481550
LOWER,8,0.48912000,0.01873342
LOWER,9,0.88000000,0.00950468
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
