# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Stagonopleura_guttata
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 66.00 mm
# Secondary1: 48.80 mm
# Kipps Distance: 17.90 mm
# Hand-Wing Index: 26.90
# Tail Length: 39.50 mm
# Aspect Ratio: 1.352
# Pointedness Index: 0.2712
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1179
# Max Thickness Position: 0.3339
# Max Camber/Chord: 0.0568
# Max Camber Position: 0.3585
# Leading Edge Radius: 0.0326
# LE Droop: 0.0026
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.14e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00979368,0.06138207
UPPER,2,0.03917471,0.10989178
UPPER,3,0.08161398,0.13719019
UPPER,4,0.29045820,0.16767706
UPPER,5,0.33386000,0.17475138
UPPER,6,0.37726180,0.16296084
UPPER,7,0.38078700,0.12994733
UPPER,8,0.48848000,0.08133259
UPPER,9,0.88000000,0.03103390
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00979368,-0.03838871
LOWER,2,0.03917471,-0.01783364
LOWER,3,0.08161398,-0.04223599
LOWER,4,0.29045820,-0.04219457
LOWER,5,0.33386000,-0.06105943
LOWER,6,0.37726180,-0.03512024
LOWER,7,0.38078700,0.00496760
LOWER,8,0.48848000,0.01873775
LOWER,9,0.88000000,0.00949528
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
