# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Pterocles_senegallus
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 194.00 mm
# Secondary1: 65.80 mm
# Kipps Distance: 129.50 mm
# Hand-Wing Index: 66.30
# Tail Length: 114.00 mm
# Aspect Ratio: 2.948
# Pointedness Index: 0.6675
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.0809
# Max Thickness Position: 0.3102
# Max Camber/Chord: 0.0457
# Max Camber Position: 0.3270
# Leading Edge Radius: 0.0219
# LE Droop: 0.0000
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 4.00e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00656684,0.03940103
UPPER,2,0.02626735,0.07930973
UPPER,3,0.05472365,0.10031450
UPPER,4,0.26989140,0.12177622
UPPER,5,0.31022000,0.12663242
UPPER,6,0.35054860,0.11853875
UPPER,7,0.35044900,0.09587649
UPPER,8,0.45696000,0.06150367
UPPER,9,0.88000000,0.02383933
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00656684,-0.02626735
LOWER,2,0.02626735,-0.00990620
LOWER,3,0.05472365,-0.02592320
LOWER,4,0.26989140,-0.02229100
LOWER,5,0.31022000,-0.03524087
LOWER,6,0.35054860,-0.01743481
LOWER,7,0.35044900,0.01008365
LOWER,8,0.45696000,0.01700025
LOWER,9,0.88000000,0.00818648
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
