# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Charmosyna_margarethae
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 91.40 mm
# Secondary1: 44.70 mm
# Kipps Distance: 42.00 mm
# Hand-Wing Index: 48.50
# Tail Length: 86.80 mm
# Aspect Ratio: 2.045
# Pointedness Index: 0.4595
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.0995
# Max Thickness Position: 0.3209
# Max Camber/Chord: 0.0517
# Max Camber Position: 0.3412
# Leading Edge Radius: 0.0272
# LE Droop: 0.0000
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.48e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00817236,0.04903413
UPPER,2,0.03268942,0.09369586
UPPER,3,0.06810296,0.11920695
UPPER,4,0.27918300,0.14523499
UPPER,5,0.32090000,0.15120566
UPPER,6,0.36261700,0.14125453
UPPER,7,0.36415500,0.11339137
UPPER,8,0.47120000,0.07180338
UPPER,9,0.88000000,0.02760477
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00817236,-0.03268942
LOWER,2,0.03268942,-0.01375058
LOWER,3,0.06810296,-0.03393713
LOWER,4,0.27918300,-0.03189511
LOWER,5,0.32090000,-0.04781691
LOWER,6,0.36261700,-0.02592443
LOWER,7,0.36415500,0.00790941
LOWER,8,0.47120000,0.01811893
LOWER,9,0.88000000,0.00894314
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
