# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Mergus_squamatus
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 256.20 mm
# Secondary1: 131.80 mm
# Kipps Distance: 124.40 mm
# Hand-Wing Index: 48.60
# Tail Length: 99.00 mm
# Aspect Ratio: 1.944
# Pointedness Index: 0.4856
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.0936
# Max Thickness Position: 0.3208
# Max Camber/Chord: 0.0517
# Max Camber Position: 0.3411
# Leading Edge Radius: 0.0268
# LE Droop: 0.0000
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 5.70e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00803649,0.04821896
UPPER,2,0.03214597,0.09069521
UPPER,3,0.06697078,0.11489491
UPPER,4,0.27913080,0.13961127
UPPER,5,0.32084000,0.14522485
UPPER,6,0.36254920,0.13586888
UPPER,7,0.36407800,0.10967215
UPPER,8,0.47112000,0.07011207
UPPER,9,0.88000000,0.02711752
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00803649,-0.03214597
LOWER,2,0.03214597,-0.01185634
LOWER,3,0.06697078,-0.03049871
LOWER,4,0.27913080,-0.02692509
LOWER,5,0.32084000,-0.04189465
LOWER,6,0.36254920,-0.02131151
LOWER,7,0.36407800,0.01049881
LOWER,8,0.47112000,0.01893400
LOWER,9,0.88000000,0.00917388
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
