# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Tetraogallus_altaicus
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 284.60 mm
# Secondary1: 167.90 mm
# Kipps Distance: 120.10 mm
# Hand-Wing Index: 41.70
# Tail Length: 164.20 mm
# Aspect Ratio: 1.695
# Pointedness Index: 0.4220
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.0985
# Max Thickness Position: 0.3250
# Max Camber/Chord: 0.0536
# Max Camber Position: 0.3466
# Leading Edge Radius: 0.0286
# LE Droop: 0.0000
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 6.57e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00857180,0.05143081
UPPER,2,0.03428721,0.09476568
UPPER,3,0.07143168,0.12017798
UPPER,4,0.28273260,0.14612596
UPPER,5,0.32498000,0.15203393
UPPER,6,0.36722740,0.14218731
UPPER,7,0.36939100,0.11461679
UPPER,8,0.47664000,0.07310313
UPPER,9,0.88000000,0.02823305
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00857180,-0.03428721
LOWER,2,0.03428721,-0.01276045
LOWER,3,0.07143168,-0.03246919
LOWER,4,0.28273260,-0.02914379
LOWER,5,0.32498000,-0.04489838
LOWER,6,0.36722740,-0.02323582
LOWER,7,0.36939100,0.01024267
LOWER,8,0.47664000,0.01942676
LOWER,9,0.88000000,0.00945330
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
