# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Locustella_naevia
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 64.10 mm
# Secondary1: 47.90 mm
# Kipps Distance: 16.30 mm
# Hand-Wing Index: 25.40
# Tail Length: 56.50 mm
# Aspect Ratio: 1.338
# Pointedness Index: 0.2543
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1197
# Max Thickness Position: 0.3348
# Max Camber/Chord: 0.0571
# Max Camber Position: 0.3597
# Leading Edge Radius: 0.0331
# LE Droop: 0.0029
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.00e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00992588,0.06247528
UPPER,2,0.03970352,0.11130954
UPPER,3,0.08271567,0.13871733
UPPER,4,0.29124120,0.16961630
UPPER,5,0.33476000,0.17679710
UPPER,6,0.37827880,0.16482910
UPPER,7,0.38194200,0.13131870
UPPER,8,0.48968000,0.08205994
UPPER,9,0.88000000,0.03127890
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00992588,-0.03882752
LOWER,2,0.03970352,-0.01830662
LOWER,3,0.08271567,-0.04314053
LOWER,4,0.29124120,-0.04341410
LOWER,5,0.33476000,-0.06256290
LOWER,6,0.37827880,-0.03623330
LOWER,7,0.38194200,0.00445790
LOWER,8,0.48968000,0.01865740
LOWER,9,0.88000000,0.00949207
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
