# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Eudromia_elegans
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 215.30 mm
# Secondary1: 141.80 mm
# Kipps Distance: 74.00 mm
# Hand-Wing Index: 34.30
# Tail Length: 85.80 mm
# Aspect Ratio: 1.518
# Pointedness Index: 0.3437
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1060
# Max Thickness Position: 0.3294
# Max Camber/Chord: 0.0553
# Max Camber Position: 0.3526
# Leading Edge Radius: 0.0307
# LE Droop: 0.0011
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 4.52e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00919752,0.05632510
UPPER,2,0.03679007,0.10118680
UPPER,3,0.07664598,0.12724289
UPPER,4,0.28659540,0.15499241
UPPER,5,0.32942000,0.16135296
UPPER,6,0.37224460,0.15075204
UPPER,7,0.37508900,0.12106947
UPPER,8,0.48256000,0.07672478
UPPER,9,0.88000000,0.02951137
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00919752,-0.03644807
LOWER,2,0.03679007,-0.01455262
LOWER,3,0.07664598,-0.03602719
LOWER,4,0.28659540,-0.03370394
LOWER,5,0.32942000,-0.05066541
LOWER,6,0.37224460,-0.02734339
LOWER,7,0.37508900,0.00869973
LOWER,8,0.48256000,0.01947185
LOWER,9,0.88000000,0.00959558
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
