# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Pternistis_leucoscepus
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 199.00 mm
# Secondary1: 153.40 mm
# Kipps Distance: 45.60 mm
# Hand-Wing Index: 22.80
# Tail Length: 83.20 mm
# Aspect Ratio: 1.297
# Pointedness Index: 0.2291
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1157
# Max Thickness Position: 0.3363
# Max Camber/Chord: 0.0576
# Max Camber Position: 0.3618
# Leading Edge Radius: 0.0338
# LE Droop: 0.0034
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 4.07e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01013368,0.06424206
UPPER,2,0.04053471,0.11019819
UPPER,3,0.08444731,0.13623344
UPPER,4,0.29259840,0.16628429
UPPER,5,0.33632000,0.17322411
UPPER,6,0.38004160,0.16165774
UPPER,7,0.38394400,0.12927190
UPPER,8,0.49176000,0.08131218
UPPER,9,0.88000000,0.03112605
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01013368,-0.03950271
LOWER,2,0.04053471,-0.01686625
LOWER,3,0.08444731,-0.04060717
LOWER,4,0.29259840,-0.03959712
LOWER,5,0.33632000,-0.05810331
LOWER,6,0.38004160,-0.03265729
LOWER,7,0.38394400,0.00666837
LOWER,8,0.49176000,0.01949453
LOWER,9,0.88000000,0.00976355
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
