# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Caprimulgus_clarus
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 147.80 mm
# Secondary1: 78.70 mm
# Kipps Distance: 69.10 mm
# Hand-Wing Index: 46.80
# Tail Length: 115.20 mm
# Aspect Ratio: 1.878
# Pointedness Index: 0.4675
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.0982
# Max Thickness Position: 0.3219
# Max Camber/Chord: 0.0522
# Max Camber Position: 0.3426
# Leading Edge Radius: 0.0273
# LE Droop: 0.0000
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 2.75e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00818355,0.04910130
UPPER,2,0.03273420,0.09344028
UPPER,3,0.06819624,0.11868994
UPPER,4,0.28007040,0.14446145
UPPER,5,0.32192000,0.15035148
UPPER,6,0.36376960,0.14053477
UPPER,7,0.36546400,0.11304799
UPPER,8,0.47256000,0.07184352
UPPER,9,0.88000000,0.02768344
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00818355,-0.03273420
LOWER,2,0.03273420,-0.01314892
LOWER,3,0.06819624,-0.03293208
LOWER,4,0.28007040,-0.03027594
LOWER,5,0.32192000,-0.04598268
LOWER,6,0.36376960,-0.02438592
LOWER,7,0.36546400,0.00899089
LOWER,8,0.47256000,0.01861094
LOWER,9,0.88000000,0.00911942
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
