# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Chrysococcyx_caprius
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 113.40 mm
# Secondary1: 69.60 mm
# Kipps Distance: 43.60 mm
# Hand-Wing Index: 38.50
# Tail Length: 79.60 mm
# Aspect Ratio: 1.629
# Pointedness Index: 0.3845
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1063
# Max Thickness Position: 0.3269
# Max Camber/Chord: 0.0544
# Max Camber Position: 0.3492
# Leading Edge Radius: 0.0295
# LE Droop: 0.0003
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.95e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00886105,0.05346632
UPPER,2,0.03544421,0.09966660
UPPER,3,0.07384211,0.12655962
UPPER,4,0.28440300,0.15429633
UPPER,5,0.32690000,0.16067465
UPPER,6,0.36939700,0.15004412
UPPER,7,0.37185500,0.12027864
UPPER,8,0.47920000,0.07597944
UPPER,9,0.88000000,0.02916478
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00886105,-0.03535421
LOWER,2,0.03544421,-0.01498841
LOWER,3,0.07384211,-0.03664714
LOWER,4,0.28440300,-0.03492705
LOWER,5,0.32690000,-0.05193590
LOWER,6,0.36939700,-0.02854874
LOWER,7,0.37185500,0.00759506
LOWER,8,0.47920000,0.01882627
LOWER,9,0.88000000,0.00934013
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
