# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Pyrilia_pulchra
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 152.40 mm
# Secondary1: 95.30 mm
# Kipps Distance: 54.70 mm
# Hand-Wing Index: 36.50
# Tail Length: 68.00 mm
# Aspect Ratio: 1.599
# Pointedness Index: 0.3589
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1062
# Max Thickness Position: 0.3281
# Max Camber/Chord: 0.0548
# Max Camber Position: 0.3508
# Leading Edge Radius: 0.0302
# LE Droop: 0.0007
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 2.86e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00905259,0.05501553
UPPER,2,0.03621035,0.10043402
UPPER,3,0.07543823,0.12694429
UPPER,4,0.28544700,0.15470301
UPPER,5,0.32810000,0.16107697
UPPER,6,0.37075300,0.15045371
UPPER,7,0.37339500,0.12070858
UPPER,8,0.48080000,0.07636284
UPPER,9,0.88000000,0.02933947
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00905259,-0.03600035
LOWER,2,0.03621035,-0.01479890
LOWER,3,0.07543823,-0.03638649
LOWER,4,0.28544700,-0.03439100
LOWER,5,0.32810000,-0.05138822
LOWER,6,0.37075300,-0.02801705
LOWER,7,0.37339500,0.00810203
LOWER,8,0.48080000,0.01913095
LOWER,9,0.88000000,0.00946179
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
