# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Gavia_stellata
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 275.40 mm
# Secondary1: 143.80 mm
# Kipps Distance: 130.70 mm
# Hand-Wing Index: 47.60
# Tail Length: 45.60 mm
# Aspect Ratio: 1.915
# Pointedness Index: 0.4746
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.0928
# Max Thickness Position: 0.3214
# Max Camber/Chord: 0.0520
# Max Camber Position: 0.3419
# Leading Edge Radius: 0.0271
# LE Droop: 0.0000
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 8.14e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00812307,0.04873842
UPPER,2,0.03249228,0.09056812
UPPER,3,0.06769225,0.11462359
UPPER,4,0.27965280,0.13919862
UPPER,5,0.32144000,0.14476732
UPPER,6,0.36322720,0.13548615
UPPER,7,0.36484800,0.10949887
UPPER,8,0.47192000,0.07014954
UPPER,9,0.88000000,0.02716807
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00812307,-0.03249228
LOWER,2,0.03249228,-0.01151529
LOWER,3,0.06769225,-0.02993122
LOWER,4,0.27965280,-0.02600625
LOWER,5,0.32144000,-0.04085612
LOWER,6,0.36322720,-0.02043754
LOWER,7,0.36484800,0.01111844
LOWER,8,0.47192000,0.01921883
LOWER,9,0.88000000,0.00927643
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
