# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Lalage_fimbriata
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 95.90 mm
# Secondary1: 71.60 mm
# Kipps Distance: 24.30 mm
# Hand-Wing Index: 25.30
# Tail Length: 67.10 mm
# Aspect Ratio: 1.339
# Pointedness Index: 0.2534
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1178
# Max Thickness Position: 0.3348
# Max Camber/Chord: 0.0571
# Max Camber Position: 0.3598
# Leading Edge Radius: 0.0331
# LE Droop: 0.0029
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.57e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00993354,0.06254122
UPPER,2,0.03973415,0.11040637
UPPER,3,0.08277947,0.13738259
UPPER,4,0.29129340,0.16787017
UPPER,5,0.33482000,0.17493839
UPPER,6,0.37834660,0.16315803
UPPER,7,0.38201900,0.13017302
UPPER,8,0.48976000,0.08154957
UPPER,9,0.88000000,0.03113550
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00993354,-0.03885215
LOWER,2,0.03973415,-0.01769998
LOWER,3,0.08277947,-0.04204410
LOWER,4,0.29129340,-0.04182026
LOWER,5,0.33482000,-0.06066884
LOWER,6,0.37834660,-0.03475204
LOWER,7,0.38201900,0.00530119
LOWER,8,0.48976000,0.01893105
LOWER,9,0.88000000,0.00957155
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
