# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Caprimulgus_poliocephalus
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 155.60 mm
# Secondary1: 85.80 mm
# Kipps Distance: 69.90 mm
# Hand-Wing Index: 44.90
# Tail Length: 112.90 mm
# Aspect Ratio: 1.814
# Pointedness Index: 0.4492
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.0994
# Max Thickness Position: 0.3231
# Max Camber/Chord: 0.0527
# Max Camber Position: 0.3441
# Leading Edge Radius: 0.0278
# LE Droop: 0.0000
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 2.94e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00833499,0.05000996
UPPER,2,0.03333997,0.09450481
UPPER,3,0.06945828,0.12006157
UPPER,4,0.28106220,0.14614548
UPPER,5,0.32306000,0.15210913
UPPER,6,0.36505780,0.14216972
UPPER,7,0.36692700,0.11433935
UPPER,8,0.47408000,0.07263809
UPPER,9,0.88000000,0.02798322
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00833499,-0.03333997
LOWER,2,0.03333997,-0.01335589
LOWER,3,0.06945828,-0.03339972
LOWER,4,0.28106220,-0.03077612
LOWER,5,0.32306000,-0.04667918
LOWER,6,0.36505780,-0.02481247
LOWER,7,0.36692700,0.00898155
LOWER,8,0.47408000,0.01876810
LOWER,9,0.88000000,0.00920298
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
