# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Ptilinopus_gestroi
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 147.20 mm
# Secondary1: 96.50 mm
# Kipps Distance: 50.70 mm
# Hand-Wing Index: 34.40
# Tail Length: 72.90 mm
# Aspect Ratio: 1.525
# Pointedness Index: 0.3444
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1081
# Max Thickness Position: 0.3294
# Max Camber/Chord: 0.0553
# Max Camber Position: 0.3525
# Leading Edge Radius: 0.0306
# LE Droop: 0.0011
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 2.74e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00919077,0.05626462
UPPER,2,0.03676308,0.10219847
UPPER,3,0.07658975,0.12873523
UPPER,4,0.28654320,0.15694520
UPPER,5,0.32936000,0.16343182
UPPER,6,0.37217680,0.15262079
UPPER,7,0.37501200,0.12234993
UPPER,8,0.48248000,0.07729422
UPPER,9,0.88000000,0.02967103
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00919077,-0.03642708
LOWER,2,0.03676308,-0.01523271
LOWER,3,0.07658975,-0.03725599
LOWER,4,0.28654320,-0.03549098
LOWER,5,0.32936000,-0.05278862
LOWER,6,0.37217680,-0.02900437
LOWER,7,0.37501200,0.00775310
LOWER,8,0.48248000,0.01916396
LOWER,9,0.88000000,0.00950599
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
