# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Streptopelia_lugens
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 172.70 mm
# Secondary1: 109.60 mm
# Kipps Distance: 63.40 mm
# Hand-Wing Index: 36.60
# Tail Length: 115.30 mm
# Aspect Ratio: 1.576
# Pointedness Index: 0.3671
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1054
# Max Thickness Position: 0.3280
# Max Camber/Chord: 0.0548
# Max Camber Position: 0.3507
# Leading Edge Radius: 0.0300
# LE Droop: 0.0007
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 3.37e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00900778,0.05472666
UPPER,2,0.03603110,0.09999705
UPPER,3,0.07506480,0.12635093
UPPER,4,0.28539480,0.15393303
UPPER,5,0.32804000,0.16025933
UPPER,6,0.37068520,0.14971550
UPPER,7,0.37331800,0.12019280
UPPER,8,0.48072000,0.07612064
UPPER,9,0.88000000,0.02926708
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00900778,-0.03582710
LOWER,2,0.03603110,-0.01455285
LOWER,3,0.07506480,-0.03593646
LOWER,4,0.28539480,-0.03374701
LOWER,5,0.32804000,-0.05061713
LOWER,6,0.37068520,-0.02742072
LOWER,7,0.37331800,0.00842828
LOWER,8,0.48072000,0.01922773
LOWER,9,0.88000000,0.00948775
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
