# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Oenanthe_finschii
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 86.40 mm
# Secondary1: 66.00 mm
# Kipps Distance: 20.50 mm
# Hand-Wing Index: 23.70
# Tail Length: 57.80 mm
# Aspect Ratio: 1.309
# Pointedness Index: 0.2373
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1197
# Max Thickness Position: 0.3358
# Max Camber/Chord: 0.0574
# Max Camber Position: 0.3610
# Leading Edge Radius: 0.0335
# LE Droop: 0.0033
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.37e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01006471,0.06364826
UPPER,2,0.04025884,0.11189108
UPPER,3,0.08387259,0.13897587
UPPER,4,0.29212860,0.16989478
UPPER,5,0.33578000,0.17707461
UPPER,6,0.37943140,0.16510823
UPPER,7,0.38325100,0.13160235
UPPER,8,0.49104000,0.08230503
UPPER,9,0.88000000,0.03138920
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01006471,-0.03928084
LOWER,2,0.04025884,-0.01819866
LOWER,3,0.08387259,-0.04299607
LOWER,4,0.29212860,-0.04310685
LOWER,5,0.33578000,-0.06225306
LOWER,6,0.37943140,-0.03592702
LOWER,7,0.38325100,0.00475869
LOWER,8,0.49104000,0.01884174
LOWER,9,0.88000000,0.00956614
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
