# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Ducula_subflavescens
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 235.00 mm
# Secondary1: 143.70 mm
# Kipps Distance: 91.30 mm
# Hand-Wing Index: 38.90
# Tail Length: 117.50 mm
# Aspect Ratio: 1.635
# Pointedness Index: 0.3885
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1018
# Max Thickness Position: 0.3267
# Max Camber/Chord: 0.0543
# Max Camber Position: 0.3489
# Leading Edge Radius: 0.0294
# LE Droop: 0.0002
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 5.08e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00882826,0.05318953
UPPER,2,0.03531302,0.09726215
UPPER,3,0.07356880,0.12324202
UPPER,4,0.28419420,0.14998461
UPPER,5,0.32666000,0.15609392
UPPER,6,0.36912580,0.14591173
UPPER,7,0.37154700,0.11740158
UPPER,8,0.47888000,0.07464132
UPPER,9,0.88000000,0.02876911
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00882826,-0.03524702
LOWER,2,0.03531302,-0.01358783
LOWER,3,0.07356880,-0.03409162
LOWER,4,0.28419420,-0.03125846
LOWER,5,0.32666000,-0.04754997
LOWER,6,0.36912580,-0.02514914
LOWER,7,0.37154700,0.00947032
LOWER,8,0.47888000,0.01939355
LOWER,9,0.88000000,0.00949512
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
