# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Eriocnemis_godini
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 58.90 mm
# Secondary1: 23.10 mm
# Kipps Distance: 35.80 mm
# Hand-Wing Index: 60.70
# Tail Length: 39.30 mm
# Aspect Ratio: 2.550
# Pointedness Index: 0.6078
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.0901
# Max Thickness Position: 0.3136
# Max Camber/Chord: 0.0478
# Max Camber Position: 0.3314
# Leading Edge Radius: 0.0235
# LE Droop: 0.0000
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.36e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00704275,0.04225650
UPPER,2,0.02817100,0.08564016
UPPER,3,0.05868958,0.10880469
UPPER,4,0.27281460,0.13244675
UPPER,5,0.31358000,0.13785269
UPPER,6,0.35434540,0.12884279
UPPER,7,0.35476100,0.10361510
UPPER,8,0.46144000,0.06581840
UPPER,9,0.88000000,0.02535435
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00704275,-0.02817100
LOWER,2,0.02817100,-0.01211783
LOWER,3,0.05868958,-0.03029063
LOWER,4,0.27281460,-0.02792931
LOWER,5,0.31358000,-0.04234514
LOWER,6,0.35434540,-0.02252337
LOWER,7,0.35476100,0.00811025
LOWER,8,0.46144000,0.01699349
LOWER,9,0.88000000,0.00833449
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
