# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Pyrrhura_amazonum
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 108.20 mm
# Secondary1: 63.80 mm
# Kipps Distance: 44.50 mm
# Hand-Wing Index: 41.10
# Tail Length: 90.80 mm
# Aspect Ratio: 1.696
# Pointedness Index: 0.4113
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1045
# Max Thickness Position: 0.3253
# Max Camber/Chord: 0.0537
# Max Camber Position: 0.3471
# Leading Edge Radius: 0.0288
# LE Droop: 0.0000
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.83e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00864484,0.05186901
UPPER,2,0.03457934,0.09790808
UPPER,3,0.07204029,0.12465615
UPPER,4,0.28304580,0.15194145
UPPER,5,0.32534000,0.15821077
UPPER,6,0.36763420,0.14776189
UPPER,7,0.36985300,0.11850503
UPPER,8,0.47712000,0.07492054
UPPER,9,0.88000000,0.02877345
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00864484,-0.03457934
LOWER,2,0.03457934,-0.01463372
LOWER,3,0.07204029,-0.03589139
LOWER,4,0.28304580,-0.03404862
LOWER,5,0.32534000,-0.05076682
LOWER,6,0.36763420,-0.02777929
LOWER,7,0.36985300,0.00774690
LOWER,8,0.47712000,0.01867919
LOWER,9,0.88000000,0.00925094
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
