# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Picoides_canicapillus
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 83.30 mm
# Secondary1: 60.00 mm
# Kipps Distance: 23.60 mm
# Hand-Wing Index: 28.30
# Tail Length: 42.30 mm
# Aspect Ratio: 1.388
# Pointedness Index: 0.2833
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1156
# Max Thickness Position: 0.3330
# Max Camber/Chord: 0.0566
# Max Camber Position: 0.3574
# Leading Edge Radius: 0.0323
# LE Droop: 0.0023
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.50e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00968912,0.06047473
UPPER,2,0.03875649,0.10823301
UPPER,3,0.08074268,0.13528478
UPPER,4,0.28972740,0.16524237
UPPER,5,0.33302000,0.17217808
UPPER,6,0.37631260,0.16061855
UPPER,7,0.37970900,0.12825187
UPPER,8,0.48736000,0.08046205
UPPER,9,0.88000000,0.03074908
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00968912,-0.03805449
LOWER,2,0.03875649,-0.01718653
LOWER,3,0.08074268,-0.04101720
LOWER,4,0.28972740,-0.04051728
LOWER,5,0.33302000,-0.05901253
LOWER,6,0.37631260,-0.03358157
LOWER,7,0.37970900,0.00572084
LOWER,8,0.48736000,0.01889798
LOWER,9,0.88000000,0.00952188
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
