# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Passer_simplex
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 75.80 mm
# Secondary1: 56.10 mm
# Kipps Distance: 18.90 mm
# Hand-Wing Index: 25.20
# Tail Length: 55.40 mm
# Aspect Ratio: 1.351
# Pointedness Index: 0.2493
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1192
# Max Thickness Position: 0.3349
# Max Camber/Chord: 0.0572
# Max Camber Position: 0.3598
# Leading Edge Radius: 0.0332
# LE Droop: 0.0030
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.16e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00995724,0.06270346
UPPER,2,0.03982898,0.11113340
UPPER,3,0.08297703,0.13839536
UPPER,4,0.29134560,0.16918885
UPPER,5,0.33488000,0.17634011
UPPER,6,0.37841440,0.16442134
UPPER,7,0.38209600,0.13104878
UPPER,8,0.48984000,0.08195210
UPPER,9,0.88000000,0.03125293
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00995724,-0.03894098
LOWER,2,0.03982898,-0.01813673
LOWER,3,0.08297703,-0.04283877
LOWER,4,0.29134560,-0.04296528
LOWER,5,0.33488000,-0.06203531
LOWER,6,0.37841440,-0.03581402
LOWER,7,0.38209600,0.00470981
LOWER,8,0.48984000,0.01874821
LOWER,9,0.88000000,0.00952059
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
