# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Nothoprocta_ornata
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 185.60 mm
# Secondary1: 137.10 mm
# Kipps Distance: 48.50 mm
# Hand-Wing Index: 26.10
# Tail Length: 66.00 mm
# Aspect Ratio: 1.354
# Pointedness Index: 0.2613
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1134
# Max Thickness Position: 0.3343
# Max Camber/Chord: 0.0570
# Max Camber Position: 0.3591
# Leading Edge Radius: 0.0329
# LE Droop: 0.0028
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 3.71e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00986864,0.06199181
UPPER,2,0.03947454,0.10793563
UPPER,3,0.08223863,0.13409855
UPPER,4,0.29087580,0.16361139
UPPER,5,0.33434000,0.17041688
UPPER,6,0.37780420,0.15907439
UPPER,7,0.38140300,0.12731542
UPPER,8,0.48912000,0.08020215
UPPER,9,0.88000000,0.03073094
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00986864,-0.03864054
LOWER,2,0.03947454,-0.01634878
LOWER,3,0.08223863,-0.03957014
LOWER,4,0.29087580,-0.03828495
LOWER,5,0.33434000,-0.05643293
LOWER,6,0.37780420,-0.03147945
LOWER,7,0.38140300,0.00708502
LOWER,8,0.48912000,0.01945554
LOWER,9,0.88000000,0.00971100
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
