# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Edolisoma_schisticeps
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 111.00 mm
# Secondary1: 80.80 mm
# Kipps Distance: 30.90 mm
# Hand-Wing Index: 27.60
# Tail Length: 77.50 mm
# Aspect Ratio: 1.374
# Pointedness Index: 0.2784
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1151
# Max Thickness Position: 0.3334
# Max Camber/Chord: 0.0567
# Max Camber Position: 0.3579
# Leading Edge Radius: 0.0325
# LE Droop: 0.0025
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.89e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00973571,0.06089426
UPPER,2,0.03894284,0.10826098
UPPER,3,0.08113092,0.13508307
UPPER,4,0.29009280,0.16495231
UPPER,5,0.33344000,0.17186104
UPPER,6,0.37678720,0.16034649
UPPER,7,0.38024800,0.12810577
UPPER,8,0.48792000,0.08044898
UPPER,9,0.88000000,0.03076356
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00973571,-0.03819884
LOWER,2,0.03894284,-0.01699608
LOWER,3,0.08113092,-0.04069518
LOWER,4,0.29009280,-0.04000657
LOWER,5,0.33344000,-0.05842984
LOWER,6,0.37678720,-0.03309784
LOWER,7,0.38024800,0.00605161
LOWER,8,0.48792000,0.01904331
LOWER,9,0.88000000,0.00957308
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
