# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Accipiter_brachyurus
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 202.20 mm
# Secondary1: 138.10 mm
# Kipps Distance: 64.10 mm
# Hand-Wing Index: 31.70
# Tail Length: 140.80 mm
# Aspect Ratio: 1.464
# Pointedness Index: 0.3170
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1085
# Max Thickness Position: 0.3310
# Max Camber/Chord: 0.0559
# Max Camber Position: 0.3546
# Leading Edge Radius: 0.0314
# LE Droop: 0.0017
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 4.16e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00941321,0.05813929
UPPER,2,0.03765286,0.10340323
UPPER,3,0.07844345,0.12951580
UPPER,4,0.28795260,0.15784740
UPPER,5,0.33098000,0.16435451
UPPER,6,0.37400740,0.15350933
UPPER,7,0.37709100,0.12314285
UPPER,8,0.48464000,0.07788384
UPPER,9,0.88000000,0.02991919
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00941321,-0.03715486
LOWER,2,0.03765286,-0.01513858
LOWER,3,0.07844345,-0.03718673
LOWER,4,0.28795260,-0.03519668
LOWER,5,0.33098000,-0.05254896
LOWER,6,0.37400740,-0.02868958
LOWER,7,0.37709100,0.00818401
LOWER,8,0.48464000,0.01947648
LOWER,9,0.88000000,0.00963762
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
