# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Euphonia_hirundinacea
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 60.30 mm
# Secondary1: 46.00 mm
# Kipps Distance: 14.70 mm
# Hand-Wing Index: 24.30
# Tail Length: 34.10 mm
# Aspect Ratio: 1.311
# Pointedness Index: 0.2438
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1202
# Max Thickness Position: 0.3354
# Max Camber/Chord: 0.0573
# Max Camber Position: 0.3606
# Leading Edge Radius: 0.0334
# LE Droop: 0.0031
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.08e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01001314,0.06321882
UPPER,2,0.04005255,0.11196619
UPPER,3,0.08344280,0.13928785
UPPER,4,0.29181540,0.17032259
UPPER,5,0.33542000,0.17753624
UPPER,6,0.37902460,0.16551349
UPPER,7,0.38278900,0.13184980
UPPER,8,0.49056000,0.08237615
UPPER,9,0.88000000,0.03139553
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01001314,-0.03911055
LOWER,2,0.04005255,-0.01841472
LOWER,3,0.08344280,-0.04336989
LOWER,4,0.29181540,-0.04368230
LOWER,5,0.33542000,-0.06291869
LOWER,6,0.37902460,-0.03646865
LOWER,7,0.38278900,0.00440869
LOWER,8,0.49056000,0.01869960
LOWER,9,0.88000000,0.00951810
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
