# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Topaza_pella
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 75.10 mm
# Secondary1: 27.60 mm
# Kipps Distance: 47.50 mm
# Hand-Wing Index: 63.30
# Tail Length: 74.10 mm
# Aspect Ratio: 2.721
# Pointedness Index: 0.6325
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.0879
# Max Thickness Position: 0.3120
# Max Camber/Chord: 0.0468
# Max Camber Position: 0.3294
# Leading Edge Radius: 0.0228
# LE Droop: 0.0000
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.39e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00683732,0.04102393
UPPER,2,0.02734928,0.08375710
UPPER,3,0.05697767,0.10637762
UPPER,4,0.27145740,0.12946632
UPPER,5,0.31202000,0.13474176
UPPER,6,0.35258260,0.12594936
UPPER,7,0.35275900,0.10133065
UPPER,8,0.45936000,0.06441382
UPPER,9,0.88000000,0.02482467
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00683732,-0.02734928
LOWER,2,0.02734928,-0.01174945
LOWER,3,0.05697767,-0.02945974
LOWER,4,0.27145740,-0.02703837
LOWER,5,0.31202000,-0.04110621
LOWER,6,0.35258260,-0.02176293
LOWER,7,0.35275900,0.00813122
LOWER,8,0.45936000,0.01671766
LOWER,9,0.88000000,0.00818748
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
