# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Pseudoleistes_virescens
# Flight Category: diving
#
# === Morphological Parameters ===
# Wing Length: 114.80 mm
# Secondary1: 85.10 mm
# Kipps Distance: 28.60 mm
# Hand-Wing Index: 25.20
# Tail Length: 90.20 mm
# Aspect Ratio: 1.349
# Pointedness Index: 0.2491
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1169
# Max Thickness Position: 0.3349
# Max Camber/Chord: 0.0572
# Max Camber Position: 0.3598
# Leading Edge Radius: 0.0332
# LE Droop: 0.0030
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.98e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00995832,0.06270994
UPPER,2,0.03983329,0.10997768
UPPER,3,0.08298602,0.13673114
UPPER,4,0.29134560,0.16701611
UPPER,5,0.33488000,0.17402869
UPPER,6,0.37841440,0.16234106
UPPER,7,0.38209600,0.12961570
UPPER,8,0.48984000,0.08130490
UPPER,9,0.88000000,0.03106802
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00995832,-0.03894529
LOWER,2,0.03983329,-0.01739707
LOWER,3,0.08298602,-0.04149814
LOWER,4,0.29134560,-0.04102368
LOWER,5,0.33488000,-0.05972389
LOWER,6,0.37841440,-0.03401111
LOWER,7,0.38209600,0.00572683
LOWER,8,0.48984000,0.01907181
LOWER,9,0.88000000,0.00961305
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
