# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Actenoides_regalis
# Flight Category: soaring
#
# === Morphological Parameters ===
# Wing Length: 115.00 mm
# Secondary1: 86.10 mm
# Kipps Distance: 25.60 mm
# Hand-Wing Index: 23.00
# Tail Length: 96.50 mm
# Aspect Ratio: 1.336
# Pointedness Index: 0.2226
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1186
# Max Thickness Position: 0.3362
# Max Camber/Chord: 0.0575
# Max Camber Position: 0.3616
# Leading Edge Radius: 0.0339
# LE Droop: 0.0034
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.98e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01016090,0.06436537
UPPER,2,0.04064358,0.11161162
UPPER,3,0.08467413,0.13833638
UPPER,4,0.29249400,0.16903641
UPPER,5,0.33620000,0.17615400
UPPER,6,0.37990600,0.16429135
UPPER,7,0.38379000,0.13107593
UPPER,8,0.49160000,0.08211379
UPPER,9,0.88000000,0.03135057
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01016090,-0.03962358
LOWER,2,0.04064358,-0.01782585
LOWER,3,0.08467413,-0.04234072
LOWER,4,0.29249400,-0.04211876
LOWER,5,0.33620000,-0.06109900
LOWER,6,0.37990600,-0.03500117
LOWER,7,0.38379000,0.00533184
LOWER,8,0.49160000,0.01905934
LOWER,9,0.88000000,0.00963682
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
