# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Crotophaga_sulcirostris
# Flight Category: soaring
#
# === Morphological Parameters ===
# Wing Length: 129.30 mm
# Secondary1: 103.00 mm
# Kipps Distance: 24.80 mm
# Hand-Wing Index: 19.30
# Tail Length: 162.70 mm
# Aspect Ratio: 1.255
# Pointedness Index: 0.1918
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1209
# Max Thickness Position: 0.3384
# Max Camber/Chord: 0.0581
# Max Camber Position: 0.3646
# Leading Edge Radius: 0.0348
# LE Droop: 0.0041
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 2.31e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01043123,0.06672738
UPPER,2,0.04172492,0.11399098
UPPER,3,0.08692691,0.14052187
UPPER,4,0.29442540,0.17177379
UPPER,5,0.33842000,0.17902933
UPPER,6,0.38241460,0.16693677
UPPER,7,0.38663900,0.13307762
UPPER,8,0.49456000,0.08324736
UPPER,9,0.88000000,0.03175348
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01043123,-0.04048292
LOWER,2,0.04172492,-0.01835985
LOWER,3,0.08692691,-0.04340908
LOWER,4,0.29442540,-0.04347369
LOWER,5,0.33842000,-0.06282178
LOWER,6,0.38241460,-0.03621815
LOWER,7,0.38663900,0.00489653
LOWER,8,0.49456000,0.01909476
LOWER,9,0.88000000,0.00968892
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
