# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Tanysiptera_danae
# Flight Category: soaring
#
# === Morphological Parameters ===
# Wing Length: 89.80 mm
# Secondary1: 73.50 mm
# Kipps Distance: 18.30 mm
# Hand-Wing Index: 19.90
# Tail Length: 143.60 mm
# Aspect Ratio: 1.222
# Pointedness Index: 0.2038
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1225
# Max Thickness Position: 0.3381
# Max Camber/Chord: 0.0580
# Max Camber Position: 0.3641
# Leading Edge Radius: 0.0345
# LE Droop: 0.0040
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.44e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01035175,0.06613050
UPPER,2,0.04140700,0.11457748
UPPER,3,0.08626459,0.14156621
UPPER,4,0.29411220,0.17315510
UPPER,5,0.33806000,0.18050447
UPPER,6,0.38200780,0.16825552
UPPER,7,0.38617700,0.13395846
UPPER,8,0.49408000,0.08360979
UPPER,9,0.88000000,0.03184485
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01035175,-0.04020100
LOWER,2,0.04140700,-0.01889140
LOWER,3,0.08626459,-0.04435702
LOWER,4,0.29411220,-0.04487620
LOWER,5,0.33806000,-0.06447452
LOWER,6,0.38200780,-0.03752683
LOWER,7,0.38617700,0.00411960
LOWER,8,0.49408000,0.01882076
LOWER,9,0.88000000,0.00960416
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
