# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Otus_silvicola
# Flight Category: soaring
#
# === Morphological Parameters ===
# Wing Length: 216.00 mm
# Secondary1: 166.30 mm
# Kipps Distance: 49.70 mm
# Hand-Wing Index: 23.00
# Tail Length: 100.00 mm
# Aspect Ratio: 1.299
# Pointedness Index: 0.2301
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1150
# Max Thickness Position: 0.3362
# Max Camber/Chord: 0.0575
# Max Camber Position: 0.3616
# Leading Edge Radius: 0.0337
# LE Droop: 0.0034
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 4.54e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01012273,0.06413637
UPPER,2,0.04049091,0.10981358
UPPER,3,0.08435606,0.13574720
UPPER,4,0.29249400,0.16565609
UPPER,5,0.33620000,0.17255791
UPPER,6,0.37990600,0.16105487
UPPER,7,0.38379000,0.12884636
UPPER,8,0.49160000,0.08110689
UPPER,9,0.88000000,0.03106288
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01012273,-0.03947091
LOWER,2,0.04049091,-0.01667511
LOWER,3,0.08435606,-0.04025499
LOWER,4,0.29249400,-0.03909805
LOWER,5,0.33620000,-0.05750291
LOWER,6,0.37990600,-0.03219622
LOWER,7,0.38379000,0.00691412
LOWER,8,0.49160000,0.01956279
LOWER,9,0.88000000,0.00978066
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
