# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Turdus_leucomelas
# Flight Category: soaring
#
# === Morphological Parameters ===
# Wing Length: 111.60 mm
# Secondary1: 85.80 mm
# Kipps Distance: 24.80 mm
# Hand-Wing Index: 22.40
# Tail Length: 92.10 mm
# Aspect Ratio: 1.301
# Pointedness Index: 0.2222
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1193
# Max Thickness Position: 0.3366
# Max Camber/Chord: 0.0576
# Max Camber Position: 0.3621
# Leading Edge Radius: 0.0339
# LE Droop: 0.0035
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.91e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01018123,0.06460736
UPPER,2,0.04072491,0.11213934
UPPER,3,0.08484356,0.13889367
UPPER,4,0.29280720,0.16974425
UPPER,5,0.33656000,0.17690076
UPPER,6,0.38031280,0.16497325
UPPER,7,0.38425200,0.13157620
UPPER,8,0.49208000,0.08237881
UPPER,9,0.88000000,0.03143974
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01018123,-0.03966891
LOWER,2,0.04072491,-0.01799909
LOWER,3,0.08484356,-0.04267182
LOWER,4,0.29280720,-0.04256554
LOWER,5,0.33656000,-0.06164956
LOWER,6,0.38031280,-0.03540903
LOWER,7,0.38425200,0.00514453
LOWER,8,0.49208000,0.01902935
LOWER,9,0.88000000,0.00963539
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
