# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Colius_colius
# Flight Category: soaring
#
# === Morphological Parameters ===
# Wing Length: 86.90 mm
# Secondary1: 62.30 mm
# Kipps Distance: 25.90 mm
# Hand-Wing Index: 29.40
# Tail Length: 208.30 mm
# Aspect Ratio: 1.395
# Pointedness Index: 0.2980
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1151
# Max Thickness Position: 0.3324
# Max Camber/Chord: 0.0564
# Max Camber Position: 0.3565
# Leading Edge Radius: 0.0319
# LE Droop: 0.0021
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.38e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.00958034,0.05960202
UPPER,2,0.03832135,0.10756964
UPPER,3,0.07983614,0.13471128
UPPER,4,0.28915320,0.16453661
UPPER,5,0.33236000,0.17144092
UPPER,6,0.37556680,0.15993373
UPPER,7,0.37886200,0.12771363
UPPER,8,0.48648000,0.08013384
UPPER,9,0.88000000,0.03062600
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.00958034,-0.03768535
LOWER,2,0.03832135,-0.01709380
LOWER,3,0.07983614,-0.04081187
LOWER,4,0.28915320,-0.04029122
LOWER,5,0.33236000,-0.05870272
LOWER,6,0.37556680,-0.03338692
LOWER,7,0.37886200,0.00573750
LOWER,8,0.48648000,0.01883879
LOWER,9,0.88000000,0.00948940
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
