# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Agelaius_humeralis
# Flight Category: soaring
#
# === Morphological Parameters ===
# Wing Length: 112.80 mm
# Secondary1: 79.70 mm
# Kipps Distance: 26.30 mm
# Hand-Wing Index: 24.80
# Tail Length: 86.00 mm
# Aspect Ratio: 1.415
# Pointedness Index: 0.2332
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1173
# Max Thickness Position: 0.3351
# Max Camber/Chord: 0.0572
# Max Camber Position: 0.3602
# Leading Edge Radius: 0.0335
# LE Droop: 0.0030
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.93e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01005202,0.06335215
UPPER,2,0.04020810,0.11032658
UPPER,3,0.08376687,0.13709707
UPPER,4,0.29155440,0.16747978
UPPER,5,0.33512000,0.17451748
UPPER,6,0.37868560,0.16278797
UPPER,7,0.38240400,0.12994535
UPPER,8,0.49016000,0.08148166
UPPER,9,0.88000000,0.03112812
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01005202,-0.03929610
LOWER,2,0.04020810,-0.01750659
LOWER,3,0.08376687,-0.04170884
LOWER,4,0.29155440,-0.04130547
LOWER,5,0.33512000,-0.06007268
LOWER,6,0.37868560,-0.03426776
LOWER,7,0.38240400,0.00561256
LOWER,8,0.49016000,0.01905658
LOWER,9,0.88000000,0.00961380
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
