# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Campephilus_robustus
# Flight Category: soaring
#
# === Morphological Parameters ===
# Wing Length: 184.50 mm
# Secondary1: 147.10 mm
# Kipps Distance: 37.40 mm
# Hand-Wing Index: 20.10
# Tail Length: 127.00 mm
# Aspect Ratio: 1.254
# Pointedness Index: 0.2027
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1183
# Max Thickness Position: 0.3379
# Max Camber/Chord: 0.0580
# Max Camber Position: 0.3639
# Leading Edge Radius: 0.0345
# LE Droop: 0.0040
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 3.68e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01035112,0.06608671
UPPER,2,0.04140448,0.11239676
UPPER,3,0.08625932,0.13849270
UPPER,4,0.29400780,0.16914849
UPPER,5,0.33794000,0.17624404
UPPER,6,0.38187220,0.16441813
UPPER,7,0.38602300,0.13130559
UPPER,8,0.49392000,0.08239977
UPPER,9,0.88000000,0.03149502
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01035112,-0.04021048
LOWER,2,0.04140448,-0.01754816
LOWER,3,0.08625932,-0.04191717
LOWER,4,0.29400780,-0.04135264
LOWER,5,0.33794000,-0.06027409
LOWER,6,0.38187220,-0.03425709
LOWER,7,0.38602300,0.00595099
LOWER,8,0.49392000,0.01939442
LOWER,9,0.88000000,0.00976588
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
