# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Pteroglossus_viridis
# Flight Category: soaring
#
# === Morphological Parameters ===
# Wing Length: 119.00 mm
# Secondary1: 94.40 mm
# Kipps Distance: 24.60 mm
# Hand-Wing Index: 20.60
# Tail Length: 104.50 mm
# Aspect Ratio: 1.261
# Pointedness Index: 0.2067
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1204
# Max Thickness Position: 0.3376
# Max Camber/Chord: 0.0579
# Max Camber Position: 0.3635
# Leading Edge Radius: 0.0344
# LE Droop: 0.0039
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 2.07e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01031535,0.06577213
UPPER,2,0.04126142,0.11327976
UPPER,3,0.08596129,0.13993129
UPPER,4,0.29374680,0.17104191
UPPER,5,0.33764000,0.17826315
UPPER,6,0.38153320,0.16622775
UPPER,7,0.38563800,0.13252861
UPPER,8,0.49352000,0.08292187
UPPER,9,0.88000000,0.03163378
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01031535,-0.04009742
LOWER,2,0.04126142,-0.01824511
LOWER,3,0.08596129,-0.04316717
LOWER,4,0.29374680,-0.04318831
LOWER,5,0.33764000,-0.06244495
LOWER,6,0.38153320,-0.03596706
LOWER,7,0.38563800,0.00495332
LOWER,8,0.49352000,0.01905407
LOWER,9,0.88000000,0.00966311
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
