# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Celeus_galeatus
# Flight Category: generalist
#
# === Morphological Parameters ===
# Wing Length: 162.50 mm
# Secondary1: 131.60 mm
# Kipps Distance: 30.90 mm
# Hand-Wing Index: 19.00
# Tail Length: 105.00 mm
# Aspect Ratio: 1.235
# Pointedness Index: 0.1902
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1199
# Max Thickness Position: 0.3386
# Max Camber/Chord: 0.0581
# Max Camber Position: 0.3648
# Leading Edge Radius: 0.0348
# LE Droop: 0.0042
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 3.11e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01044882,0.06689289
UPPER,2,0.04179526,0.11355863
UPPER,3,0.08707346,0.13979958
UPPER,4,0.29458200,0.17082201
UPPER,5,0.33860000,0.17801400
UPPER,6,0.38261800,0.16602735
UPPER,7,0.38687000,0.13246473
UPPER,8,0.49480000,0.08298800
UPPER,9,0.88000000,0.03168537
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01044882,-0.04053526
LOWER,2,0.04179526,-0.01800566
LOWER,3,0.08707346,-0.04277472
LOWER,4,0.29458200,-0.04254036
LOWER,5,0.33860000,-0.06171900
LOWER,6,0.38261800,-0.03534837
LOWER,7,0.38687000,0.00540624
LOWER,8,0.49480000,0.01927014
LOWER,9,0.88000000,0.00974221
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
