# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Saltator_albicollis
# Flight Category: generalist
#
# === Morphological Parameters ===
# Wing Length: 100.80 mm
# Secondary1: 79.60 mm
# Kipps Distance: 21.20 mm
# Hand-Wing Index: 21.30
# Tail Length: 82.80 mm
# Aspect Ratio: 1.266
# Pointedness Index: 0.2103
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1207
# Max Thickness Position: 0.3372
# Max Camber/Chord: 0.0578
# Max Camber Position: 0.3630
# Leading Edge Radius: 0.0343
# LE Droop: 0.0037
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.67e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01027560,0.06539361
UPPER,2,0.04110240,0.11323337
UPPER,3,0.08563001,0.14009902
UPPER,4,0.29338140,0.17128267
UPPER,5,0.33722000,0.17852619
UPPER,6,0.38105860,0.16645365
UPPER,7,0.38509900,0.13265054
UPPER,8,0.49296000,0.08293378
UPPER,9,0.88000000,0.03162233
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01027560,-0.03998040
LOWER,2,0.04110240,-0.01840186
LOWER,3,0.08563001,-0.04343239
LOWER,4,0.29338140,-0.04360858
LOWER,5,0.33722000,-0.06292464
LOWER,6,0.38105860,-0.03636505
LOWER,7,0.38509900,0.00468159
LOWER,8,0.49296000,0.01893492
LOWER,9,0.88000000,0.00962118
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
