# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Hypnelus_bicinctus
# Flight Category: generalist
#
# === Morphological Parameters ===
# Wing Length: 87.10 mm
# Secondary1: 66.80 mm
# Kipps Distance: 20.20 mm
# Hand-Wing Index: 23.20
# Tail Length: 80.30 mm
# Aspect Ratio: 1.304
# Pointedness Index: 0.2319
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1200
# Max Thickness Position: 0.3361
# Max Camber/Chord: 0.0575
# Max Camber Position: 0.3614
# Leading Edge Radius: 0.0337
# LE Droop: 0.0034
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.39e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01010730,0.06400381
UPPER,2,0.04042921,0.11223977
UPPER,3,0.08422751,0.13930857
UPPER,4,0.29238960,0.17031231
UPPER,5,0.33608000,0.17751346
UPPER,6,0.37977040,0.16551155
UPPER,7,0.38363600,0.13190622
UPPER,8,0.49144000,0.08247558
UPPER,9,0.88000000,0.03144940
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01010730,-0.03942121
LOWER,2,0.04042921,-0.01828306
LOWER,3,0.08422751,-0.04316363
LOWER,4,0.29238960,-0.04332161
LOWER,5,0.33608000,-0.06252466
LOWER,6,0.37977040,-0.03612046
LOWER,7,0.38363600,0.00468602
LOWER,8,0.49144000,0.01884386
LOWER,9,0.88000000,0.00957284
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
