# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Halcyon_senegaloides
# Flight Category: generalist
#
# === Morphological Parameters ===
# Wing Length: 105.20 mm
# Secondary1: 82.20 mm
# Kipps Distance: 24.00 mm
# Hand-Wing Index: 22.60
# Tail Length: 66.20 mm
# Aspect Ratio: 1.280
# Pointedness Index: 0.2281
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1194
# Max Thickness Position: 0.3364
# Max Camber/Chord: 0.0576
# Max Camber Position: 0.3619
# Leading Edge Radius: 0.0338
# LE Droop: 0.0035
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.77e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01014494,0.06434965
UPPER,2,0.04057977,0.11215732
UPPER,3,0.08454118,0.13898705
UPPER,4,0.29270280,0.16987270
UPPER,5,0.33644000,0.17703948
UPPER,6,0.38017720,0.16509484
UPPER,7,0.38409800,0.13164986
UPPER,8,0.49192000,0.08239912
UPPER,9,0.88000000,0.03144109
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01014494,-0.03953577
LOWER,2,0.04057977,-0.01806526
LOWER,3,0.08454118,-0.04278607
LOWER,4,0.29270280,-0.04274186
LOWER,5,0.33644000,-0.06185328
LOWER,6,0.38017720,-0.03557508
LOWER,7,0.38409800,0.00503669
LOWER,8,0.49192000,0.01898523
LOWER,9,0.88000000,0.00962042
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
