# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Sitta_frontalis
# Flight Category: generalist
#
# === Morphological Parameters ===
# Wing Length: 72.70 mm
# Secondary1: 55.70 mm
# Kipps Distance: 16.70 mm
# Hand-Wing Index: 23.00
# Tail Length: 38.00 mm
# Aspect Ratio: 1.305
# Pointedness Index: 0.2297
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1205
# Max Thickness Position: 0.3362
# Max Camber/Chord: 0.0575
# Max Camber Position: 0.3616
# Leading Edge Radius: 0.0337
# LE Droop: 0.0034
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.29e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01012467,0.06414804
UPPER,2,0.04049869,0.11254233
UPPER,3,0.08437228,0.13967659
UPPER,4,0.29249400,0.17078613
UPPER,5,0.33620000,0.17801540
UPPER,6,0.37990600,0.16596661
UPPER,7,0.38379000,0.13223000
UPPER,8,0.49160000,0.08263499
UPPER,9,0.88000000,0.03149948
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01012467,-0.03947869
LOWER,2,0.04049869,-0.01842150
LOWER,3,0.08437228,-0.04342033
LOWER,4,0.29249400,-0.04368234
LOWER,5,0.33620000,-0.06296040
LOWER,6,0.37990600,-0.03645306
LOWER,7,0.38379000,0.00451282
LOWER,8,0.49160000,0.01879874
LOWER,9,0.88000000,0.00956236
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
