# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Cinclosoma_cinnamomeum
# Flight Category: generalist
#
# === Morphological Parameters ===
# Wing Length: 86.60 mm
# Secondary1: 69.20 mm
# Kipps Distance: 17.80 mm
# Hand-Wing Index: 20.40
# Tail Length: 80.90 mm
# Aspect Ratio: 1.251
# Pointedness Index: 0.2055
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1223
# Max Thickness Position: 0.3378
# Max Camber/Chord: 0.0579
# Max Camber Position: 0.3637
# Leading Edge Radius: 0.0344
# LE Droop: 0.0039
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.38e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01032749,0.06588495
UPPER,2,0.04130997,0.11431416
UPPER,3,0.08606243,0.14135396
UPPER,4,0.29385120,0.17289314
UPPER,5,0.33776000,0.18023061
UPPER,6,0.38166880,0.16800150
UPPER,7,0.38579200,0.13376002
UPPER,8,0.49368000,0.08349014
UPPER,9,0.88000000,0.03180033
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01032749,-0.04013397
LOWER,2,0.04130997,-0.01885426
LOWER,3,0.08606243,-0.04427657
LOWER,4,0.29385120,-0.04478484
LOWER,5,0.33776000,-0.06435141
LOWER,6,0.38166880,-0.03744738
LOWER,7,0.38579200,0.00413156
LOWER,8,0.49368000,0.01880181
LOWER,9,0.88000000,0.00959326
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
