# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Attila_bolivianus
# Flight Category: generalist
#
# === Morphological Parameters ===
# Wing Length: 94.60 mm
# Secondary1: 77.70 mm
# Kipps Distance: 16.60 mm
# Hand-Wing Index: 17.60
# Tail Length: 78.20 mm
# Aspect Ratio: 1.218
# Pointedness Index: 0.1755
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1240
# Max Thickness Position: 0.3394
# Max Camber/Chord: 0.0583
# Max Camber Position: 0.3659
# Leading Edge Radius: 0.0352
# LE Droop: 0.0045
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.54e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01056651,0.06787908
UPPER,2,0.04226606,0.11609361
UPPER,3,0.08805428,0.14298653
UPPER,4,0.29531280,0.17494291
UPPER,5,0.33944000,0.18238529
UPPER,6,0.38356720,0.16998132
UPPER,7,0.38794800,0.13525021
UPPER,8,0.49592000,0.08432487
UPPER,9,0.88000000,0.03209450
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01056651,-0.04092206
LOWER,2,0.04226606,-0.01927174
LOWER,3,0.08805428,-0.04510405
LOWER,4,0.29531280,-0.04584774
LOWER,5,0.33944000,-0.06569409
LOWER,6,0.38356720,-0.03840536
LOWER,7,0.38794800,0.00376814
LOWER,8,0.49592000,0.01880872
LOWER,9,0.88000000,0.00962481
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
