# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Euplectes_laticauda
# Flight Category: generalist
#
# === Morphological Parameters ===
# Wing Length: 71.00 mm
# Secondary1: 57.40 mm
# Kipps Distance: 13.10 mm
# Hand-Wing Index: 18.70
# Tail Length: 126.50 mm
# Aspect Ratio: 1.237
# Pointedness Index: 0.1845
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1247
# Max Thickness Position: 0.3388
# Max Camber/Chord: 0.0582
# Max Camber Position: 0.3650
# Leading Edge Radius: 0.0350
# LE Droop: 0.0043
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.07e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01048679,0.06718076
UPPER,2,0.04194718,0.11609605
UPPER,3,0.08738995,0.14335391
UPPER,4,0.29473860,0.17545369
UPPER,5,0.33878000,0.18293855
UPPER,6,0.38282140,0.17046378
UPPER,7,0.38710100,0.13553440
UPPER,8,0.49504000,0.08439154
UPPER,9,0.88000000,0.03209232
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01048679,-0.04066918
LOWER,2,0.04194718,-0.01955252
LOWER,3,0.08738995,-0.04558595
LOWER,4,0.29473860,-0.04659736
LOWER,5,0.33878000,-0.06655700
LOWER,6,0.38282140,-0.03911249
LOWER,7,0.38710100,0.00330175
LOWER,8,0.49504000,0.01861359
LOWER,9,0.88000000,0.00955778
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
