# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Turdus_bewsheri
# Flight Category: generalist
#
# === Morphological Parameters ===
# Wing Length: 105.50 mm
# Secondary1: 86.80 mm
# Kipps Distance: 18.70 mm
# Hand-Wing Index: 17.70
# Tail Length: 77.10 mm
# Aspect Ratio: 1.215
# Pointedness Index: 0.1773
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1234
# Max Thickness Position: 0.3394
# Max Camber/Chord: 0.0583
# Max Camber Position: 0.3658
# Leading Edge Radius: 0.0352
# LE Droop: 0.0045
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.77e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01055440,0.06778639
UPPER,2,0.04221760,0.11571722
UPPER,3,0.08795332,0.14247754
UPPER,4,0.29526060,0.17428118
UPPER,5,0.33938000,0.18168221
UPPER,6,0.38349940,0.16934716
UPPER,7,0.38787100,0.13480904
UPPER,8,0.49584000,0.08412013
UPPER,9,0.88000000,0.03203411
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01055440,-0.04087960
LOWER,2,0.04221760,-0.01905602
LOWER,3,0.08795332,-0.04471063
LOWER,4,0.29526060,-0.04528259
LOWER,5,0.33938000,-0.06501866
LOWER,6,0.38349940,-0.03788156
LOWER,7,0.38787100,0.00405759
LOWER,8,0.49584000,0.01889664
LOWER,9,0.88000000,0.00964893
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
