# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Hypositta_corallirostris
# Flight Category: generalist
#
# === Morphological Parameters ===
# Wing Length: 77.90 mm
# Secondary1: 63.80 mm
# Kipps Distance: 14.20 mm
# Hand-Wing Index: 18.20
# Tail Length: 57.10 mm
# Aspect Ratio: 1.221
# Pointedness Index: 0.1823
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1246
# Max Thickness Position: 0.3391
# Max Camber/Chord: 0.0583
# Max Camber Position: 0.3654
# Leading Edge Radius: 0.0350
# LE Droop: 0.0044
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.20e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01051343,0.06744056
UPPER,2,0.04205371,0.11620110
UPPER,3,0.08761189,0.14333956
UPPER,4,0.29499960,0.17542064
UPPER,5,0.33908000,0.18289886
UPPER,6,0.38316040,0.17043516
UPPER,7,0.38748600,0.13553682
UPPER,8,0.49544000,0.08442096
UPPER,9,0.88000000,0.03211048
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01051343,-0.04074571
LOWER,2,0.04205371,-0.01949216
LOWER,3,0.08761189,-0.04548896
LOWER,4,0.29499960,-0.04643315
LOWER,5,0.33908000,-0.06637506
LOWER,6,0.38316040,-0.03895493
LOWER,7,0.38748600,0.00342164
LOWER,8,0.49544000,0.01867320
LOWER,9,0.88000000,0.00958000
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
