# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Rhipidura_albicollis
# Flight Category: generalist
#
# === Morphological Parameters ===
# Wing Length: 78.40 mm
# Secondary1: 64.60 mm
# Kipps Distance: 13.80 mm
# Hand-Wing Index: 17.60
# Tail Length: 100.30 mm
# Aspect Ratio: 1.214
# Pointedness Index: 0.1760
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1251
# Max Thickness Position: 0.3394
# Max Camber/Chord: 0.0583
# Max Camber Position: 0.3659
# Leading Edge Radius: 0.0352
# LE Droop: 0.0045
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.21e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01056374,0.06786242
UPPER,2,0.04225494,0.11661458
UPPER,3,0.08803113,0.14373673
UPPER,4,0.29531280,0.17592234
UPPER,5,0.33944000,0.18342724
UPPER,6,0.38356720,0.17091907
UPPER,7,0.38794800,0.13589621
UPPER,8,0.49592000,0.08461662
UPPER,9,0.88000000,0.03217786
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01056374,-0.04091094
LOWER,2,0.04225494,-0.01960516
LOWER,3,0.08803113,-0.04570837
LOWER,4,0.29531280,-0.04672297
LOWER,5,0.33944000,-0.06673604
LOWER,6,0.38356720,-0.03921808
LOWER,7,0.38794800,0.00330968
LOWER,8,0.49592000,0.01866284
LOWER,9,0.88000000,0.00958313
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
