# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Empidonax_occidentalis
# Flight Category: generalist
#
# === Morphological Parameters ===
# Wing Length: 66.70 mm
# Secondary1: 51.20 mm
# Kipps Distance: 13.30 mm
# Hand-Wing Index: 20.60
# Tail Length: 64.00 mm
# Aspect Ratio: 1.303
# Pointedness Index: 0.1994
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1235
# Max Thickness Position: 0.3376
# Max Camber/Chord: 0.0579
# Max Camber Position: 0.3635
# Leading Edge Radius: 0.0345
# LE Droop: 0.0039
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.00e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01035270,0.06599619
UPPER,2,0.04141079,0.11486273
UPPER,3,0.08627249,0.14221077
UPPER,4,0.29374680,0.17401790
UPPER,5,0.33764000,0.18142910
UPPER,6,0.38153320,0.16907710
UPPER,7,0.38563800,0.13449150
UPPER,8,0.49352000,0.08380834
UPPER,9,0.88000000,0.03188706
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01035270,-0.04024679
LOWER,2,0.04141079,-0.01925822
LOWER,3,0.08627249,-0.04500341
LOWER,4,0.29374680,-0.04584770
LOWER,5,0.33764000,-0.06561090
LOWER,6,0.38153320,-0.03843650
LOWER,7,0.38563800,0.00356030
LOWER,8,0.49352000,0.01861084
LOWER,9,0.88000000,0.00953647
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
