# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Ploceus_sakalava
# Flight Category: generalist
#
# === Morphological Parameters ===
# Wing Length: 78.20 mm
# Secondary1: 64.60 mm
# Kipps Distance: 13.70 mm
# Hand-Wing Index: 17.50
# Tail Length: 50.00 mm
# Aspect Ratio: 1.211
# Pointedness Index: 0.1752
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1252
# Max Thickness Position: 0.3395
# Max Camber/Chord: 0.0584
# Max Camber Position: 0.3660
# Leading Edge Radius: 0.0352
# LE Droop: 0.0045
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.21e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01057102,0.06792613
UPPER,2,0.04228409,0.11669334
UPPER,3,0.08809185,0.14381716
UPPER,4,0.29536500,0.17602457
UPPER,5,0.33950000,0.18353512
UPPER,6,0.38363500,0.17101754
UPPER,7,0.38802500,0.13596833
UPPER,8,0.49600000,0.08465468
UPPER,9,0.88000000,0.03219062
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01057102,-0.04093409
LOWER,2,0.04228409,-0.01963046
LOWER,3,0.08809185,-0.04575662
LOWER,4,0.29536500,-0.04678825
LOWER,5,0.33950000,-0.06681637
LOWER,6,0.38363500,-0.03927770
LOWER,7,0.38802500,0.00328205
LOWER,8,0.49600000,0.01865821
LOWER,9,0.88000000,0.00958281
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
