# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Pternistis_swainsonii
# Flight Category: generalist
#
# === Morphological Parameters ===
# Wing Length: 186.50 mm
# Secondary1: 146.40 mm
# Kipps Distance: 40.10 mm
# Hand-Wing Index: 21.40
# Tail Length: 73.50 mm
# Aspect Ratio: 1.274
# Pointedness Index: 0.2150
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1172
# Max Thickness Position: 0.3372
# Max Camber/Chord: 0.0578
# Max Camber Position: 0.3629
# Leading Edge Radius: 0.0342
# LE Droop: 0.0037
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 3.73e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01024859,0.06521155
UPPER,2,0.04099437,0.11141589
UPPER,3,0.08540493,0.13751541
UPPER,4,0.29332920,0.16791278
UPPER,5,0.33716000,0.17494220
UPPER,6,0.38099080,0.16322649
UPPER,7,0.38502200,0.13042250
UPPER,8,0.49288000,0.08192132
UPPER,9,0.88000000,0.03133091
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01024859,-0.03987837
LOWER,2,0.04099437,-0.01726549
LOWER,3,0.08540493,-0.04136997
LOWER,4,0.29332920,-0.04062687
LOWER,5,0.33716000,-0.05937200
LOWER,6,0.38099080,-0.03359744
LOWER,7,0.38502200,0.00623597
LOWER,8,0.49288000,0.01942477
LOWER,9,0.88000000,0.00975999
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
