# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Otus_pauliani
# Flight Category: generalist
#
# === Morphological Parameters ===
# Wing Length: 137.00 mm
# Secondary1: 104.70 mm
# Kipps Distance: 32.30 mm
# Hand-Wing Index: 23.60
# Tail Length: 81.40 mm
# Aspect Ratio: 1.309
# Pointedness Index: 0.2358
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1172
# Max Thickness Position: 0.3358
# Max Camber/Chord: 0.0574
# Max Camber Position: 0.3611
# Leading Edge Radius: 0.0336
# LE Droop: 0.0033
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 2.49e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01007543,0.06373259
UPPER,2,0.04030172,0.11067247
UPPER,3,0.08396193,0.13718717
UPPER,4,0.29218080,0.16755614
UPPER,5,0.33584000,0.17458562
UPPER,6,0.37949920,0.16286982
UPPER,7,0.38332800,0.13006557
UPPER,8,0.49112000,0.08161771
UPPER,9,0.88000000,0.03119513
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01007543,-0.03931772
LOWER,2,0.04030172,-0.01739091
LOWER,3,0.08396193,-0.04153496
LOWER,4,0.29218080,-0.04098514
LOWER,5,0.33584000,-0.05973042
LOWER,6,0.37949920,-0.03395566
LOWER,7,0.38332800,0.00587807
LOWER,8,0.49112000,0.01920299
LOWER,9,0.88000000,0.00967058
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
