# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Batrachostomus_poliolophus
# Flight Category: generalist
#
# === Morphological Parameters ===
# Wing Length: 120.30 mm
# Secondary1: 95.30 mm
# Kipps Distance: 25.00 mm
# Hand-Wing Index: 20.70
# Tail Length: 92.50 mm
# Aspect Ratio: 1.262
# Pointedness Index: 0.2078
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1202
# Max Thickness Position: 0.3376
# Max Camber/Chord: 0.0579
# Max Camber Position: 0.3634
# Leading Edge Radius: 0.0344
# LE Droop: 0.0039
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 2.10e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01030673,0.06570038
UPPER,2,0.04122692,0.11317613
UPPER,3,0.08588941,0.13981551
UPPER,4,0.29369460,0.17089384
UPPER,5,0.33758000,0.17810661
UPPER,6,0.38146540,0.16608533
UPPER,7,0.38556100,0.13242573
UPPER,8,0.49344000,0.08286930
UPPER,9,0.88000000,0.03161666
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01030673,-0.04006892
LOWER,2,0.04122692,-0.01820529
LOWER,3,0.08588941,-0.04309231
LOWER,4,0.29369460,-0.04308501
LOWER,5,0.33758000,-0.06231906
LOWER,6,0.38146540,-0.03587224
LOWER,7,0.38556100,0.00500013
LOWER,8,0.49344000,0.01906434
LOWER,9,0.88000000,0.00966493
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
