# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Dendropicos_lugubris
# Flight Category: generalist
#
# === Morphological Parameters ===
# Wing Length: 85.60 mm
# Secondary1: 65.70 mm
# Kipps Distance: 17.50 mm
# Hand-Wing Index: 21.00
# Tail Length: 43.00 mm
# Aspect Ratio: 1.303
# Pointedness Index: 0.2044
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1215
# Max Thickness Position: 0.3374
# Max Camber/Chord: 0.0578
# Max Camber Position: 0.3632
# Leading Edge Radius: 0.0344
# LE Droop: 0.0038
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.49e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01031476,0.06568856
UPPER,2,0.04125904,0.11369934
UPPER,3,0.08595633,0.14066941
UPPER,4,0.29353800,0.17201796
UPPER,5,0.33740000,0.17930543
UPPER,6,0.38126200,0.16715964
UPPER,7,0.38533000,0.13315142
UPPER,8,0.49320000,0.08317860
UPPER,9,0.88000000,0.03169868
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01031476,-0.04011904
LOWER,2,0.04125904,-0.01861991
LOWER,3,0.08595633,-0.04383575
LOWER,4,0.29353800,-0.04417716
LOWER,5,0.33740000,-0.06361043
LOWER,6,0.38126200,-0.03688969
LOWER,7,0.38533000,0.00440601
LOWER,8,0.49320000,0.01886134
LOWER,9,0.88000000,0.00960356
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
