# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Calyptomena_hosii
# Flight Category: generalist
#
# === Morphological Parameters ===
# Wing Length: 120.20 mm
# Secondary1: 97.20 mm
# Kipps Distance: 21.30 mm
# Hand-Wing Index: 17.90
# Tail Length: 63.00 mm
# Aspect Ratio: 1.237
# Pointedness Index: 0.1772
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1225
# Max Thickness Position: 0.3393
# Max Camber/Chord: 0.0583
# Max Camber Position: 0.3657
# Leading Edge Radius: 0.0352
# LE Droop: 0.0044
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 2.10e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01054852,0.06771110
UPPER,2,0.04219406,0.11520714
UPPER,3,0.08790430,0.14180907
UPPER,4,0.29515620,0.17341405
UPPER,5,0.33926000,0.18076150
UPPER,6,0.38336380,0.16851574
UPPER,7,0.38771700,0.13422764
UPPER,8,0.49568000,0.08384648
UPPER,9,0.88000000,0.03195211
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01054852,-0.04086806
LOWER,2,0.04219406,-0.01878002
LOWER,3,0.08790430,-0.04420553
LOWER,4,0.29515620,-0.04456034
LOWER,5,0.33926000,-0.06415355
LOWER,6,0.38336380,-0.03721289
LOWER,7,0.38771700,0.00442267
LOWER,8,0.49568000,0.01900441
LOWER,9,0.88000000,0.00967769
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
