# Bird-inspired Airfoil Bézier Control Points
# Generated from AVONET morphological database
#
# Species: Emberiza_elegans
# Flight Category: generalist
#
# === Morphological Parameters ===
# Wing Length: 74.20 mm
# Secondary1: 59.90 mm
# Kipps Distance: 12.80 mm
# Hand-Wing Index: 17.70
# Tail Length: 60.20 mm
# Aspect Ratio: 1.239
# Pointedness Index: 0.1725
#
# === Airfoil Geometric Properties ===
# Max Thickness/Chord: 0.1253
# Max Thickness Position: 0.3394
# Max Camber/Chord: 0.0583
# Max Camber Position: 0.3658
# Leading Edge Radius: 0.0353
# LE Droop: 0.0045
# Trailing Edge Thickness: 0.0020
# Estimated Reynolds Number: 1.13e+04
#
# Total Upper CP: 12
# Total Lower CP: 12
#
# UPPER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
UPPER,0,0.00000000,0.00000000
UPPER,1,0.01057860,0.06793157
UPPER,2,0.04231438,0.11669464
UPPER,3,0.08815496,0.14388502
UPPER,4,0.29526060,0.17611872
UPPER,5,0.33938000,0.18363704
UPPER,6,0.38349940,0.17110651
UPPER,7,0.38787100,0.13602104
UPPER,8,0.49584000,0.08466748
UPPER,9,0.88000000,0.03219050
UPPER,10,0.98500000,0.00200000
UPPER,11,1.00000000,0.00000000
#
# LOWER SURFACE CONTROL POINTS
Surface,Point_Index,X,Y
LOWER,0,0.00000000,0.00000000
LOWER,1,0.01057860,-0.04097638
LOWER,2,0.04231438,-0.01968156
LOWER,3,0.08815496,-0.04584444
LOWER,4,0.29526060,-0.04692465
LOWER,5,0.33938000,-0.06697349
LOWER,6,0.38349940,-0.03940633
LOWER,7,0.38787100,0.00319746
LOWER,8,0.49584000,0.01862296
LOWER,9,0.88000000,0.00957073
LOWER,10,0.98500000,-0.00100000
LOWER,11,1.00000000,0.00000000
